date,sku,openingStock,receivedQty,soldQty,discardedQty,closingStock,orderPlacedQty,supplierLeadTimeDays,oldestReceiptDate,newestReceiptDate,estimatedOldStockQty,oldestAgeDays,oldStockShare,ageRiskRatio,avgDailySales7d,avgDailySales30d,salesStdDev,demandTrend,daysOfStockRemaining,stockoutRisk,reorderUrgency,expiryRiskScore,daysToExpiry,nearExpiryFlag
2022-02-18,LK-BEV-RLKTE,53,0,4,0,49,0,0,2022-02-07,2022-02-16,3,11,0.061,0.028,4.14,5.53,3.94,-0.251,8.9,0.4,Low,0.02,388,False
2022-02-18,LK-BEV-XJN6F,54,0,17,0,37,19,3,2022-02-14,2022-02-16,18,4,0.486,0.009,7.14,5.9,6.76,0.211,6.3,0.4,Medium,0.02,441,False
2022-02-18,LK-BEV-ECN0D,26,0,0,0,26,0,0,2022-02-10,2022-02-15,9,8,0.346,0.03,2.29,2.9,2.77,-0.212,9.0,0.4,Low,0.02,256,False
2022-02-18,LK-BEV-4DD1V,59,0,9,0,50,0,0,2022-02-05,2022-02-14,2,13,0.04,0.026,4.14,5.87,5.45,-0.294,8.5,0.4,Low,0.02,478,False
2022-02-18,LK-BEV-S0KB6,17,14,3,0,28,0,0,2022-02-13,2022-02-18,14,5,0.5,0.014,2.29,2.53,1.23,-0.098,11.1,0.2,Low,0.02,359,False
2022-02-18,LK-BEV-181AC,85,0,8,0,77,0,0,2022-02-08,2022-02-17,17,10,0.221,0.02,6.57,9.37,6.95,-0.298,8.2,0.4,Low,0.02,497,False
2022-02-18,LK-BEV-TOW4Y,26,23,0,0,49,0,0,2022-01-29,2022-02-18,3,20,0.061,0.059,3.57,3.4,4.69,0.05,14.4,0.05,Low,0.02,318,False
2022-02-18,LK-BEV-8S2ZG,26,0,8,0,18,19,2,2022-02-14,2022-02-14,18,4,1.0,0.008,3.71,2.73,1.82,0.359,6.6,0.4,Medium,0.02,497,False
2022-02-18,LK-BEV-F16YE,38,0,2,0,36,0,0,2022-01-29,2022-02-07,12,20,0.333,0.101,0.57,1.77,2.08,-0.677,20.4,0.05,Low,0.02,178,False
2022-02-18,LK-BEV-3UEYB,37,0,5,0,32,0,0,2022-02-14,2022-02-16,16,4,0.5,0.011,4.86,4.63,3.97,0.048,6.9,0.4,Medium,0.02,364,False
2022-02-18,LK-BEV-0T2F7,30,0,0,0,30,0,0,2022-02-01,2022-02-12,11,17,0.367,0.056,1.43,2.47,2.83,-0.421,12.2,0.2,Low,0.02,284,False
2022-02-18,LK-BEV-6SZN9,62,0,10,0,52,0,0,2022-02-06,2022-02-14,9,12,0.173,0.049,3.43,4.4,5.05,-0.221,11.8,0.2,Low,0.02,234,False
2022-02-18,LK-BEV-LJCH2,64,0,5,0,59,0,0,2022-02-14,2022-02-17,27,4,0.458,0.014,6.43,6.37,4.85,0.01,9.3,0.4,Low,0.02,282,False
2022-02-18,LK-BEV-3ZB4L,58,0,9,0,49,0,0,2022-02-09,2022-02-15,3,9,0.061,0.022,7.86,7.7,2.99,0.02,6.4,0.4,Medium,0.02,402,False
2022-02-18,LK-BEV-C2IHO,36,0,8,0,28,24,3,2022-02-06,2022-02-13,4,12,0.143,0.034,3.71,4.33,4.21,-0.143,6.5,0.4,Medium,0.02,337,False
2022-02-18,LK-BEV-RNPM6,28,0,0,0,28,0,0,2022-02-06,2022-02-16,4,12,0.143,0.026,3.86,3.93,2.45,-0.019,7.1,0.4,Medium,0.02,449,False
2022-02-18,LK-BEV-W2292,36,12,8,0,40,12,2,2022-02-07,2022-02-18,4,11,0.1,0.023,4.0,5.63,2.65,-0.29,7.1,0.4,Medium,0.02,474,False
2022-02-18,LK-BEV-9DXJ3,19,0,0,0,19,0,0,2022-02-13,2022-02-15,7,5,0.368,0.014,4.57,3.57,2.63,0.282,5.3,0.4,Medium,0.02,358,False
2022-02-18,LK-BEV-TGBCV,20,12,4,0,28,0,0,2022-02-12,2022-02-18,4,6,0.143,0.017,4.86,4.37,3.37,0.112,6.4,0.4,Medium,0.02,339,False
2022-02-18,LK-BEV-8N7OD,25,0,2,0,23,0,0,2022-01-28,2022-02-04,1,21,0.043,0.058,0.57,2.23,2.43,-0.744,10.3,0.2,Low,0.02,341,False
2022-02-18,LK-BEV-AZU41,18,0,2,0,16,17,3,2022-02-09,2022-02-09,16,9,1.0,0.041,1.43,1.43,1.15,-0.003,11.2,0.2,Low,0.02,210,False
2022-02-18,LK-BEV-X5QJI,64,0,0,0,64,0,0,2022-02-08,2022-02-17,13,10,0.203,0.023,5.71,7.27,3.72,-0.214,8.8,0.4,Low,0.02,422,False
2022-02-18,LK-BEV-IQ2BA,46,0,6,0,40,0,0,2022-02-08,2022-02-15,19,10,0.475,0.028,3.71,4.53,3.02,-0.181,8.8,0.4,Low,0.02,343,False
2022-02-18,LK-BEV-FDHGZ,21,0,3,0,18,0,0,2022-02-12,2022-02-16,6,6,0.333,0.029,2.57,2.1,1.54,0.224,8.6,0.4,Low,0.02,201,False
2022-02-18,LK-BEV-DHW9R,53,0,6,0,47,19,3,2022-02-07,2022-02-17,9,11,0.191,0.03,6.29,5.9,3.93,0.065,8.0,0.4,Low,0.02,358,False
2022-02-18,LK-BEV-C1YDM,46,0,6,0,40,15,2,2022-02-14,2022-02-15,10,4,0.25,0.009,5.29,5.2,4.34,0.016,7.7,0.4,Low,0.02,419,False
2022-02-18,LK-BEV-USU9F,30,0,5,0,25,21,3,2022-02-08,2022-02-15,4,10,0.16,0.02,3.71,3.5,2.31,0.061,7.1,0.4,Medium,0.02,491,False
2022-02-18,LK-BEV-UT4S7,34,0,0,0,34,0,0,2022-02-02,2022-02-14,13,16,0.382,0.069,0.71,2.0,1.91,-0.643,17.0,0.05,Low,0.02,215,False
2022-02-18,LK-BEV-NRVBJ,48,0,9,0,39,17,2,2022-02-12,2022-02-17,5,6,0.128,0.016,5.0,4.8,4.56,0.042,8.1,0.4,Low,0.02,364,False
2022-02-18,LK-BEV-9IK01,21,20,6,0,35,20,3,2022-02-14,2022-02-18,15,4,0.429,0.011,5.86,5.0,5.69,0.171,7.0,0.4,Medium,0.02,367,False
2022-02-18,LK-BEV-BG34I,48,0,5,0,43,0,0,2022-02-11,2022-02-14,9,7,0.209,0.036,3.71,4.9,5.09,-0.242,8.8,0.4,Low,0.02,188,False
2022-02-18,LK-BEV-MF60Y,51,0,11,0,40,12,2,2022-02-09,2022-02-15,4,9,0.1,0.023,4.57,6.5,4.43,-0.297,6.2,0.4,Medium,0.02,380,False
2022-02-18,LK-BEV-J2K8X,41,0,6,0,35,0,0,2022-02-08,2022-02-16,15,10,0.429,0.043,4.57,5.27,3.12,-0.132,6.6,0.4,Medium,0.02,222,False
2022-02-18,LK-BEV-RMJLJ,39,0,0,0,39,0,0,2022-02-14,2022-02-17,7,4,0.179,0.008,7.43,6.07,6.84,0.224,6.4,0.4,Medium,0.02,511,False
2022-02-18,LK-BEV-93MZY,52,0,10,0,42,0,0,2022-02-14,2022-02-15,20,4,0.476,0.009,6.86,6.63,5.18,0.034,6.3,0.4,Medium,0.02,462,False
2022-02-18,LK-BEV-2LJK4,46,0,7,0,39,0,0,2022-02-08,2022-02-15,3,10,0.077,0.022,7.14,6.8,3.87,0.05,5.7,0.4,Medium,0.02,441,False
2022-02-18,LK-BEV-969F5,43,0,0,0,43,0,0,2022-02-08,2022-02-15,19,10,0.442,0.038,2.14,4.4,4.98,-0.513,9.8,0.4,Low,0.02,256,False
2022-02-18,LK-BEV-WO8NB,28,13,6,0,35,0,0,2022-02-11,2022-02-18,9,7,0.257,0.021,3.14,4.23,2.33,-0.258,8.3,0.4,Low,0.02,332,False
2022-02-18,LK-DAI-8QSSP,20,13,18,0,15,13,4,2022-02-17,2022-02-18,2,1,0.133,0.007,13.57,14.07,6.42,-0.035,1.1,0.9,Critical,0.02,143,False
2022-02-18,LK-DAI-JTB9X,23,0,19,0,4,20,2,2022-02-17,2022-02-17,4,1,1.0,0.004,14.71,15.3,5.32,-0.038,0.3,0.9,Critical,0.02,266,False
2022-02-18,LK-DAI-ZP6SW,115,0,15,0,100,22,2,2022-02-07,2022-02-17,12,11,0.12,0.057,12.43,13.57,7.88,-0.084,7.4,0.4,Medium,0.02,183,False
2022-02-18,LK-DAI-IADDU,110,0,13,1,96,18,2,2022-02-10,2022-02-16,6,8,0.062,0.038,13.57,14.87,5.8,-0.087,6.5,0.4,Medium,0.02,200,False
2022-02-18,LK-DAI-PE46A,68,0,7,0,61,41,2,2022-02-06,2022-02-14,20,12,0.328,0.062,7.14,6.9,3.22,0.035,8.8,0.4,Low,0.02,180,False
2022-02-18,LK-DAI-5GE09,84,20,10,0,94,20,3,2022-02-10,2022-02-18,14,8,0.149,0.082,9.43,11.13,4.62,-0.153,8.4,0.4,Low,0.02,89,False
2022-02-18,LK-DAI-JLZY1,71,0,7,0,64,0,0,2022-02-09,2022-02-15,28,9,0.438,0.051,6.29,6.9,2.81,-0.089,9.3,0.4,Low,0.02,169,False
2022-02-18,LK-DAI-XF445,63,0,5,0,58,0,0,2022-02-05,2022-02-14,17,13,0.293,0.087,5.29,5.63,1.52,-0.062,10.3,0.2,Low,0.02,137,False
2022-02-18,LK-DAI-ERXDO,61,30,7,0,84,15,2,2022-02-10,2022-02-18,9,8,0.107,0.045,8.57,9.13,3.03,-0.062,9.2,0.4,Low,0.02,169,False
2022-02-18,LK-DAI-ZNQDX,30,28,4,0,54,0,0,2022-02-08,2022-02-18,26,10,0.481,0.052,4.0,4.33,1.35,-0.077,12.5,0.2,Low,0.02,184,False
2022-02-18,LK-DAI-ZDO74,64,0,12,0,52,0,0,2022-02-08,2022-02-14,10,10,0.192,0.05,7.29,7.4,2.15,-0.015,7.0,0.4,Medium,0.02,190,False
2022-02-18,LK-DAI-XVL5P,58,0,3,0,55,0,0,2022-01-31,2022-02-12,8,18,0.145,0.081,4.71,4.27,2.08,0.105,12.9,0.2,Low,0.02,203,False
2022-02-18,LK-DAI-WKMY9,45,0,5,0,40,0,0,2022-02-09,2022-02-09,40,9,1.0,0.046,4.14,4.77,1.96,-0.131,8.4,0.4,Low,0.02,187,False
2022-02-18,LK-DAI-NBCJ2,68,0,5,0,63,0,0,2022-02-02,2022-02-14,16,16,0.254,0.061,4.71,5.43,2.53,-0.132,11.6,0.2,Low,0.02,246,False
2022-02-18,LK-DAI-YBNO2,56,0,5,0,51,0,0,2022-02-03,2022-02-12,5,15,0.098,0.059,5.43,6.37,2.96,-0.147,8.0,0.4,Low,0.02,240,False
2022-02-18,LK-DAI-C80EB,104,0,8,0,96,0,0,2022-02-10,2022-02-17,32,8,0.333,0.08,10.0,11.37,4.06,-0.12,8.4,0.4,Low,0.02,92,False
2022-02-18,LK-DAI-2TCZS,61,33,9,0,85,0,0,2022-02-06,2022-02-18,19,12,0.224,0.083,6.86,7.33,2.13,-0.065,11.6,0.2,Low,0.02,132,False
2022-02-18,LK-DAI-939AY,92,0,13,0,79,0,0,2022-02-08,2022-02-14,34,10,0.43,0.062,10.29,12.03,3.14,-0.145,6.6,0.4,Medium,0.02,152,False
2022-02-18,LK-DAI-GS8G8,76,16,10,0,82,0,0,2022-02-08,2022-02-18,2,10,0.024,0.05,9.29,10.6,4.59,-0.124,7.7,0.4,Low,0.02,191,False
2022-02-18,LK-DAI-GJC36,35,14,5,0,44,14,3,2022-02-07,2022-02-18,2,11,0.045,0.044,5.29,5.27,1.29,0.004,8.4,0.4,Low,0.02,237,False
2022-02-18,LK-DAI-VK7N3,70,0,4,0,66,0,0,2022-02-08,2022-02-15,31,10,0.47,0.038,5.57,7.1,3.48,-0.215,9.3,0.4,Low,0.02,253,False
2022-02-18,LK-DAI-VT8K0,105,0,9,0,96,0,0,2022-02-11,2022-02-17,48,7,0.5,0.051,9.71,9.8,3.2,-0.009,9.8,0.4,Low,0.02,129,False
2022-02-18,LK-DAI-TKCD0,87,0,10,0,77,31,4,2022-02-09,2022-02-17,15,9,0.195,0.044,8.43,9.27,2.72,-0.09,8.3,0.4,Low,0.02,196,False
2022-02-18,LK-DAI-AIH0P,112,0,13,0,99,29,2,2022-02-09,2022-02-17,12,9,0.121,0.037,11.14,12.03,3.21,-0.074,8.2,0.4,Low,0.02,236,False
2022-02-18,LK-DAI-064W3,115,0,14,0,101,26,2,2022-02-08,2022-02-15,23,10,0.228,0.055,12.86,14.93,9.08,-0.139,6.8,0.4,Medium,0.02,173,False
2022-02-18,LK-DAI-AI89Y,72,16,9,0,79,16,2,2022-02-12,2022-02-18,15,6,0.19,0.028,8.71,9.23,2.42,-0.056,8.6,0.4,Low,0.02,208,False
2022-02-18,LK-DAI-QQB9L,50,0,8,0,42,0,0,2022-02-08,2022-02-14,14,10,0.333,0.092,6.57,6.93,2.68,-0.052,6.1,0.4,Medium,0.02,99,False
2022-02-18,LK-DAI-25A5P,150,0,16,0,134,0,0,2022-02-11,2022-02-17,20,7,0.149,0.027,18.14,17.3,6.69,0.049,7.7,0.4,Low,0.02,252,False
2022-02-18,LK-DAI-F4ABU,114,0,10,0,104,0,0,2022-02-06,2022-02-17,8,12,0.077,0.062,8.43,9.97,3.04,-0.154,10.4,0.2,Low,0.02,181,False
2022-02-18,LK-DAI-Q95G3,110,0,0,2,108,0,0,2022-02-10,2022-02-17,36,8,0.333,0.075,7.86,9.73,2.87,-0.193,11.1,0.2,Low,0.02,99,False
2022-02-18,LK-DAI-PFDRW,84,39,10,0,113,0,0,2022-02-09,2022-02-18,35,9,0.31,0.034,10.57,11.8,5.1,-0.104,9.6,0.4,Low,0.02,254,False
2022-02-18,LK-DAI-2NV01,61,0,7,0,54,12,3,2022-02-09,2022-02-16,6,9,0.111,0.058,7.43,8.5,3.25,-0.126,6.4,0.4,Medium,0.02,146,False
2022-02-18,LK-DAI-YLNFX,37,0,4,1,32,23,2,2022-02-08,2022-02-15,9,10,0.281,0.043,4.0,3.93,1.36,0.017,8.1,0.4,Low,0.02,222,False
2022-02-18,LK-DAI-1OE5E,49,0,4,0,45,36,3,2022-02-04,2022-02-10,9,14,0.2,0.136,4.14,5.3,2.08,-0.218,8.5,0.4,Low,0.02,89,False
2022-02-18,LK-DAI-DJNV0,75,24,12,0,87,24,2,2022-02-13,2022-02-18,15,5,0.172,0.023,13.71,12.23,3.33,0.121,7.1,0.4,Medium,0.02,217,False
2022-02-18,LK-DAI-YMX9D,62,30,7,0,85,0,0,2022-02-07,2022-02-18,25,11,0.294,0.097,7.43,7.8,3.09,-0.048,10.9,0.2,Low,0.02,102,False
2022-02-18,LK-DAI-7UJOD,74,0,5,0,69,0,0,2022-02-08,2022-02-15,27,10,0.391,0.054,5.29,5.5,2.92,-0.039,12.5,0.2,Low,0.02,176,False
2022-02-18,LK-DAI-5RJN2,94,33,12,0,115,33,3,2022-02-10,2022-02-18,16,8,0.139,0.031,12.57,12.63,3.76,-0.005,9.1,0.4,Low,0.02,254,False
2022-02-18,LK-DAI-J8Y6R,50,0,5,0,45,0,0,2022-02-02,2022-02-10,2,16,0.044,0.133,3.86,4.67,2.37,-0.173,9.6,0.4,Low,0.02,104,False
2022-02-18,LK-DAI-WR965,68,0,5,0,63,0,0,2022-02-04,2022-02-14,19,14,0.302,0.061,4.29,5.0,2.11,-0.143,12.6,0.2,Low,0.02,214,False
2022-02-18,LK-BAK-SLAYN,39,0,7,0,32,0,0,2022-02-14,2022-02-17,15,4,0.469,0.034,6.86,6.43,2.73,0.066,5.0,0.7,High,0.02,113,False
2022-02-18,LK-BAK-KGEUI,32,0,4,0,28,0,0,2022-02-12,2022-02-17,12,6,0.429,0.044,4.14,3.97,2.26,0.044,7.1,0.4,Medium,0.02,131,False
2022-02-18,LK-BAK-OYC3R,44,0,5,0,39,0,0,2022-01-31,2022-02-16,9,18,0.231,0.151,3.57,4.2,7.08,-0.15,9.3,0.4,Low,0.02,101,False
2022-02-18,LK-BAK-1QCWQ,63,0,3,0,60,0,0,2022-01-31,2022-02-14,26,18,0.433,0.162,1.29,1.93,1.53,-0.335,31.0,0.05,Low,0.02,93,False
2022-02-18,LK-BAK-V8OGA,43,0,5,0,38,0,0,2022-02-01,2022-02-10,2,17,0.053,0.395,4.14,5.4,7.03,-0.233,7.0,0.4,Medium,0.02,26,False
2022-02-18,LK-BAK-D7OI0,37,0,3,0,34,29,3,2022-02-02,2022-02-10,5,16,0.147,0.095,3.14,3.23,1.96,-0.028,10.5,0.2,Low,0.02,152,False
2022-02-18,LK-BAK-Q05PX,18,0,2,0,16,12,3,2022-02-09,2022-02-14,4,9,0.25,0.084,1.71,2.43,1.33,-0.295,6.6,0.4,Medium,0.02,98,False
2022-02-18,LK-BAK-K12V2,28,0,9,0,19,20,3,2022-02-14,2022-02-14,19,4,1.0,0.032,4.86,4.13,3.75,0.175,4.6,0.7,High,0.02,122,False
2022-02-18,LK-BAK-YK03O,14,0,0,0,14,0,0,2022-02-14,2022-02-14,14,4,1.0,0.036,1.86,1.7,1.62,0.092,8.2,0.4,Low,0.02,108,False
2022-02-18,LK-BAK-EPADA,43,0,5,0,38,0,0,2022-02-08,2022-02-16,18,10,0.474,0.149,2.14,3.13,3.62,-0.316,12.1,0.2,Low,0.02,57,False
2022-02-18,LK-BAK-3E1I1,37,0,9,0,28,0,0,2022-02-15,2022-02-15,28,3,1.0,0.027,7.86,6.9,4.06,0.139,4.1,0.7,High,0.02,109,False
2022-02-18,LK-BAK-KMBY9,27,0,4,0,23,34,3,2022-02-09,2022-02-09,23,9,1.0,0.225,3.71,3.93,1.77,-0.056,5.8,0.4,Medium,0.02,31,False
2022-02-18,LK-BAK-W79WC,58,0,2,0,56,0,0,2021-12-21,2021-12-21,56,59,1.0,0.747,1.29,1.27,1.0,0.015,44.2,0.05,Low,0.35,20,False
2022-02-18,LK-BAK-PKZGG,39,0,9,0,30,26,3,2022-02-10,2022-02-15,4,8,0.133,0.082,6.14,5.8,3.79,0.059,5.2,0.4,Medium,0.02,89,False
2022-02-18,LK-BAK-41IZX,13,28,4,0,37,0,0,2022-02-01,2022-02-18,9,17,0.243,0.293,1.71,1.97,1.96,-0.128,18.8,0.05,Low,0.02,41,False
2022-02-18,LK-BAK-DGBXN,21,0,4,0,17,0,0,2022-02-06,2022-02-13,3,12,0.176,0.145,2.57,3.33,3.36,-0.229,5.1,0.4,Medium,0.02,71,False
2022-02-18,LK-BAK-2CWT0,33,0,8,1,24,0,0,2022-02-14,2022-02-14,24,4,1.0,0.043,7.57,6.77,3.84,0.119,3.5,0.7,High,0.02,89,False
2022-02-18,LK-BAK-ZPD2T,54,0,8,0,46,36,3,2022-02-08,2022-02-15,10,10,0.217,0.08,5.86,6.97,4.05,-0.159,6.6,0.4,Medium,0.02,115,False
2022-02-18,LK-BAK-NT0MQ,20,12,0,0,32,0,0,2022-02-09,2022-02-18,8,9,0.25,0.107,2.71,3.6,2.78,-0.246,8.9,0.4,Low,0.02,75,False
2022-02-18,LK-BAK-DQFJ6,15,0,2,0,13,27,3,2022-01-21,2022-01-21,13,28,1.0,0.183,1.0,0.87,0.72,0.154,15.0,0.05,Low,0.02,125,False
2022-02-18,LK-BAK-CC1M3,42,0,5,0,37,0,0,2022-02-11,2022-02-17,9,7,0.243,0.103,6.71,5.4,4.29,0.243,6.9,0.4,Medium,0.02,61,False
2022-02-18,LK-BAK-UDP2F,22,0,4,0,18,27,2,2022-02-05,2022-02-05,18,13,1.0,0.206,1.57,2.23,1.93,-0.296,8.1,0.4,Low,0.02,50,False
2022-02-18,LK-BAK-SIJPY,28,0,11,0,17,0,0,2022-02-16,2022-02-16,17,2,1.0,0.019,5.43,4.17,3.62,0.303,4.1,0.7,High,0.02,106,False
2022-02-18,LK-BAK-YF0D0,26,0,2,0,24,0,0,2022-02-06,2022-02-16,6,12,0.25,0.072,2.14,1.73,1.39,0.236,13.8,0.2,Low,0.02,155,False
2022-02-18,LK-BAK-YN6SJ,24,0,0,0,24,0,0,2022-02-08,2022-02-15,12,10,0.5,0.082,1.0,1.73,2.79,-0.423,13.8,0.2,Low,0.02,112,False
2022-02-18,LK-BAK-9DL5T,37,0,0,0,37,0,0,2022-02-08,2022-02-13,14,10,0.378,0.143,1.14,2.57,2.73,-0.555,14.4,0.05,Low,0.02,60,False
2022-02-18,LK-BAK-3W563,35,19,7,0,47,0,0,2022-02-08,2022-02-18,9,10,0.191,0.114,5.29,6.5,7.19,-0.187,7.2,0.4,Medium,0.02,78,False
2022-02-18,LK-BAK-EXUYH,44,0,4,1,39,0,0,2022-02-13,2022-02-17,17,5,0.436,0.083,4.29,4.2,3.77,0.02,9.3,0.4,Low,0.02,55,False
2022-02-18,LK-BAK-K03W0,23,0,3,0,20,0,0,2022-02-09,2022-02-09,20,9,1.0,0.101,2.71,2.73,1.61,-0.007,7.3,0.4,Medium,0.02,80,False
2022-02-18,LK-BAK-QXGNR,37,0,5,0,32,0,0,2022-02-11,2022-02-15,15,7,0.469,0.085,5.29,5.87,3.46,-0.099,5.5,0.4,Medium,0.02,75,False
2022-02-18,LK-INS-P1V3Z,99,0,12,0,87,0,0,2022-02-08,2022-02-15,30,10,0.345,0.05,7.86,7.6,4.18,0.034,11.4,0.2,Low,0.02,191,False
2022-02-18,LK-INS-GP51K,52,0,5,0,47,0,0,2022-02-06,2022-02-06,47,12,1.0,0.044,3.29,3.9,3.1,-0.158,12.1,0.2,Low,0.02,260,False
2022-02-18,LK-INS-665DL,67,0,11,0,56,48,3,2021-12-19,2022-02-10,8,61,0.143,0.124,5.71,4.03,3.75,0.417,13.9,0.2,Low,0.02,432,False
2022-02-18,LK-INS-FF1BL,56,0,6,0,50,0,0,2022-02-06,2022-02-17,2,12,0.04,0.028,4.57,5.27,3.31,-0.132,9.5,0.4,Low,0.02,423,False
2022-02-18,LK-INS-CVITW,81,0,0,0,81,0,0,2022-02-10,2022-02-16,36,8,0.444,0.016,6.86,8.1,7.63,-0.153,10.0,0.4,Low,0.02,480,False
2022-02-18,LK-INS-VYV2G,66,0,2,0,64,0,0,2021-12-12,2022-02-04,22,68,0.344,0.148,2.29,1.87,1.12,0.224,34.3,0.05,Low,0.02,393,False
2022-02-18,LK-INS-SZWD0,132,0,2,0,130,0,0,2021-12-12,2021-12-17,11,68,0.085,0.188,1.0,2.03,2.07,-0.508,63.9,0.05,Low,0.02,293,False
2022-02-18,LK-INS-IKGEQ,56,0,0,0,56,0,0,2022-01-25,2022-02-09,14,24,0.25,0.047,2.14,2.67,2.56,-0.196,21.0,0.05,Low,0.02,483,False
2022-02-18,LK-INS-ELOU8,67,0,3,0,64,53,2,2021-11-27,2021-12-22,5,83,0.078,0.183,1.71,2.27,2.46,-0.244,28.2,0.05,Low,0.02,371,False
2022-02-18,LK-INS-YTAUL,51,0,0,0,51,0,0,2022-02-06,2022-02-14,8,12,0.157,0.025,5.86,5.17,4.82,0.134,9.9,0.4,Low,0.02,472,False
2022-02-18,LK-INS-Q8HKE,62,0,0,0,62,0,0,2022-02-03,2022-02-07,18,15,0.29,0.033,4.14,5.63,6.04,-0.265,11.0,0.2,Low,0.02,433,False
2022-02-18,LK-INS-9HBN5,84,0,0,0,84,0,0,2021-12-11,2022-02-08,24,69,0.286,0.204,2.86,2.67,2.33,0.071,31.5,0.05,Low,0.02,270,False
2022-02-18,LK-INS-T1YJF,73,0,6,0,67,0,0,2022-02-02,2022-02-15,7,16,0.104,0.03,5.71,6.13,5.55,-0.068,10.9,0.2,Low,0.02,524,False
2022-02-18,LK-INS-BB6BN,50,0,0,0,50,0,0,2021-12-21,2021-12-21,50,59,1.0,0.108,0.57,0.83,1.19,-0.314,60.0,0.05,Low,0.02,486,False
2022-02-18,LK-INS-37QQY,70,0,9,0,61,0,0,2022-02-07,2022-02-14,8,11,0.131,0.032,7.43,9.3,6.46,-0.201,6.6,0.4,Medium,0.02,338,False
2022-02-18,LK-INS-KMUSO,102,0,8,0,94,0,0,2021-12-12,2022-02-13,40,68,0.426,0.148,3.43,4.27,4.09,-0.196,22.0,0.05,Low,0.02,392,False
2022-02-18,LK-INS-UMYGY,52,0,4,0,48,30,2,2022-02-07,2022-02-13,18,11,0.375,0.028,4.0,6.1,2.94,-0.344,7.9,0.4,Low,0.02,376,False
2022-02-18,LK-INS-56WAF,82,0,0,0,82,0,0,2022-01-31,2022-02-15,39,18,0.476,0.054,3.14,2.97,3.11,0.059,27.6,0.05,Low,0.02,315,False
2022-02-18,LK-INS-WS44C,93,0,0,0,93,0,0,2021-12-24,2022-02-14,45,56,0.484,0.112,2.14,2.0,2.16,0.071,46.5,0.05,Low,0.02,444,False
2022-02-18,LK-INS-GN74F,82,0,4,0,78,0,0,2022-02-03,2022-02-17,27,15,0.346,0.038,4.0,5.67,4.25,-0.294,13.8,0.2,Low,0.02,377,False
2022-02-18,LK-INS-IPAR0,48,0,11,0,37,0,0,2022-02-01,2022-02-14,8,17,0.216,0.036,3.86,4.37,4.86,-0.117,8.5,0.4,Low,0.02,460,False
2022-02-18,LK-INS-SSVIW,68,0,5,0,63,0,0,2021-12-21,2022-02-04,18,59,0.286,0.14,2.71,2.7,1.92,0.005,23.3,0.05,Low,0.02,361,False
2022-02-18,LK-INS-ZVK2J,29,40,0,0,69,0,0,2022-02-07,2022-02-18,29,11,0.42,0.05,6.43,7.07,7.1,-0.09,9.8,0.4,Low,0.02,208,False
2022-02-18,LK-INS-V60XN,102,0,5,0,97,0,0,2022-02-01,2022-02-17,47,17,0.485,0.066,3.43,3.6,2.44,-0.048,26.9,0.05,Low,0.02,241,False
2022-02-18,LK-INS-0MX1E,60,57,7,0,110,0,0,2022-02-08,2022-02-18,53,10,0.482,0.032,5.14,6.9,5.4,-0.255,15.9,0.05,Low,0.02,304,False
2022-02-18,LK-INS-8YB7W,61,0,5,0,56,0,0,2022-02-09,2022-02-15,20,9,0.357,0.03,5.86,5.9,3.0,-0.007,9.5,0.4,Low,0.02,294,False
2022-02-18,LK-INS-ACOSY,43,0,6,0,37,0,0,2022-02-02,2022-02-14,6,16,0.162,0.055,3.57,4.4,5.55,-0.188,8.4,0.4,Low,0.02,275,False
2022-02-18,LK-INS-2GDGK,88,0,10,0,78,0,0,2022-02-13,2022-02-16,38,5,0.487,0.014,6.43,8.37,6.02,-0.232,9.3,0.4,Low,0.02,345,False
2022-02-18,LK-INS-OXDTP,34,0,9,0,25,33,3,2022-02-15,2022-02-15,25,3,1.0,0.016,6.0,4.0,3.73,0.5,6.2,0.4,Medium,0.02,186,False
2022-02-18,LK-INS-6US7R,60,0,0,0,60,0,0,2022-01-29,2022-02-11,17,20,0.283,0.055,2.43,3.63,3.5,-0.332,16.5,0.05,Low,0.02,343,False
2022-02-18,LK-INS-4M41K,98,0,6,0,92,0,0,2022-02-05,2022-02-14,40,13,0.435,0.058,5.29,7.73,5.84,-0.317,11.9,0.2,Low,0.02,210,False
2022-02-18,LK-INS-RCTLT,35,0,0,0,35,0,0,2022-02-03,2022-02-03,35,15,1.0,0.034,2.71,4.53,3.99,-0.401,7.7,0.4,Low,0.02,432,False
2022-02-18,LK-INS-RA6WI,75,0,0,0,75,0,0,2021-12-22,2022-02-01,20,58,0.267,0.248,1.0,1.23,1.28,-0.189,60.8,0.05,Low,0.02,176,False
2022-02-18,LK-INS-OEYTL,66,0,0,0,66,0,0,2022-02-08,2022-02-17,32,10,0.485,0.027,4.14,4.07,4.45,0.019,16.2,0.05,Low,0.02,359,False
2022-02-18,LK-INS-NF5CA,65,0,7,0,58,0,0,2022-02-08,2022-02-16,6,10,0.103,0.037,3.29,6.13,4.57,-0.464,9.5,0.4,Low,0.02,259,False
2022-02-18,LK-SNK-PUG99,43,0,2,0,41,0,0,2021-12-13,2021-12-13,41,67,1.0,0.227,1.86,1.17,1.49,0.592,35.1,0.05,Low,0.02,228,False
