date,sku,unitsSold,unitPriceLKR,promotionFlag,promotionType,customerCount
2022-01-17,LK-DAI-2NV01,8,411.06,False,,3
2022-01-17,LK-DAI-YLNFX,5,248.82,False,,2
2022-01-17,LK-DAI-1OE5E,5,503.84,False,,3
2022-01-17,LK-DAI-DJNV0,13,358.41,False,,7
2022-01-17,LK-DAI-YMX9D,9,523.79,False,,4
2022-01-17,LK-DAI-7UJOD,5,97.69,False,,2
2022-01-17,LK-DAI-5RJN2,15,405.32,False,,9
2022-01-17,LK-DAI-J8Y6R,5,104.39,False,,2
2022-01-17,LK-DAI-WR965,4,473.19,False,,2
2022-01-17,LK-BAK-SLAYN,5,142.91,False,,2
2022-01-17,LK-BAK-KGEUI,2,389.01,False,,1
2022-01-17,LK-BAK-1QCWQ,2,316.8,False,,1
2022-01-17,LK-BAK-D7OI0,2,318.27,False,,1
2022-01-17,LK-BAK-Q05PX,2,183.45,False,,1
2022-01-17,LK-BAK-YK03O,1,502.43,False,,1
2022-01-17,LK-BAK-EPADA,5,303.2,False,,3
2022-01-17,LK-BAK-3E1I1,7,125.29,False,,3
2022-01-17,LK-BAK-KMBY9,4,514.22,False,,1
2022-01-17,LK-BAK-W79WC,1,165.85,False,,1
2022-01-17,LK-BAK-PKZGG,5,313.52,False,,2
2022-01-17,LK-BAK-41IZX,2,117.07,False,,1
2022-01-17,LK-BAK-DGBXN,3,219.47,False,,1
2022-01-17,LK-BAK-2CWT0,4,112.99,False,,2
2022-01-17,LK-BAK-ZPD2T,6,570.4,False,,3
2022-01-17,LK-BAK-DQFJ6,2,505.76,False,,1
2022-01-17,LK-BAK-CC1M3,13,42.47,True,BOGOF,6
2022-01-17,LK-BAK-UDP2F,2,231.38,False,,1
2022-01-17,LK-BAK-SIJPY,5,122.36,False,,2
2022-01-17,LK-BAK-YF0D0,2,389.42,False,,1
2022-01-17,LK-BAK-9DL5T,3,329.05,False,,1
2022-01-17,LK-BAK-EXUYH,4,159.09,False,,2
2022-01-17,LK-BAK-K03W0,2,154.26,False,,1
2022-01-17,LK-INS-P1V3Z,4,76.8,False,,2
2022-01-17,LK-INS-GP51K,2,69.23,False,,1
2022-01-17,LK-INS-665DL,5,97.01,False,,2
2022-01-17,LK-INS-CVITW,4,94.34,False,,1
2022-01-17,LK-INS-VYV2G,1,92.27,False,,1
2022-01-17,LK-INS-SZWD0,1,79.58,False,,1
2022-01-17,LK-INS-IKGEQ,3,93.17,False,,1
2022-01-17,LK-INS-YTAUL,3,82.56,False,,2
2022-01-17,LK-INS-Q8HKE,5,177.06,False,,3
2022-01-17,LK-INS-9HBN5,2,70.81,False,,1
2022-01-17,LK-INS-T1YJF,2,89.55,False,,1
2022-01-17,LK-INS-BB6BN,1,86.14,False,,1
2022-01-17,LK-INS-KMUSO,3,316.32,False,,2
2022-01-17,LK-INS-WS44C,2,628.73,False,,1
2022-01-17,LK-INS-GN74F,3,557.82,False,,1
2022-01-17,LK-INS-IPAR0,4,382.13,False,,2
2022-01-17,LK-INS-SSVIW,1,82.14,False,,1
2022-01-17,LK-INS-V60XN,4,102.52,False,,2
2022-01-17,LK-INS-0MX1E,5,88.0,False,,2
2022-01-17,LK-INS-8YB7W,3,76.2,False,,1
2022-01-17,LK-INS-ACOSY,4,61.85,False,,2
2022-01-17,LK-INS-2GDGK,3,90.34,False,,2
2022-01-17,LK-INS-6US7R,4,83.62,False,,2
2022-01-17,LK-INS-4M41K,3,348.07,False,,1
2022-01-17,LK-INS-RCTLT,5,63.53,True,Discount,2
2022-01-17,LK-INS-OEYTL,10,93.47,True,Discount,5
2022-01-17,LK-SNK-HJW6Q,2,473.22,False,,1
2022-01-17,LK-SNK-EYCE4,1,579.68,False,,1
2022-01-17,LK-SNK-4K00I,1,340.36,False,,1
2022-01-17,LK-SNK-FEFFH,1,194.88,False,,1
2022-01-17,LK-SNK-89ORV,1,122.37,False,,1
2022-01-17,LK-SNK-UZ1EG,2,125.83,False,,1
2022-01-17,LK-SNK-XKG6X,1,176.25,False,,1
2022-01-17,LK-SNK-4ZZ2P,1,315.64,False,,1
2022-01-17,LK-SNK-SRNKZ,2,287.76,False,,1
2022-01-17,LK-SNK-1V127,1,131.99,False,,1
2022-01-17,LK-SNK-R8WM9,2,123.29,False,,1
2022-01-17,LK-SNK-1GAZ5,2,115.79,False,,1
2022-01-17,LK-SNK-ITL8N,2,339.05,False,,1
2022-01-17,LK-TEA-PXAHK,14,507.95,False,,7
2022-01-17,LK-TEA-DNON4,12,460.69,False,,6
2022-01-17,LK-TEA-EZP7Q,16,248.58,False,,6
2022-01-17,LK-TEA-IQIUX,6,433.25,False,,3
2022-01-17,LK-TEA-L9R9K,11,309.3,False,,4
2022-01-17,LK-TEA-JZP97,25,349.97,False,,16
2022-01-17,LK-TEA-1G7IR,15,1505.29,False,,7
2022-01-17,LK-TEA-NOX8F,9,715.84,False,,3
2022-01-17,LK-TEA-WDS9Y,11,303.7,False,,5
2022-01-17,LK-TEA-CBDPD,5,2907.87,False,,2
2022-01-17,LK-TEA-1Q3M7,7,181.14,False,,5
2022-01-17,LK-TEA-0K3WY,20,998.52,True,Bundle,9
2022-01-17,LK-TEA-D1FPE,13,155.78,False,,6
2022-01-17,LK-TEA-0VTKR,7,306.17,False,,5
2022-01-17,LK-TEA-K0YEH,13,424.55,False,,6
2022-01-17,LK-HOU-PWEIJ,3,435.45,False,,1
2022-01-17,LK-HOU-BDW56,4,389.52,False,,2
2022-01-17,LK-HOU-DN1MX,5,1313.24,False,,2
2022-01-17,LK-HOU-MO1PO,4,479.55,False,,2
2022-01-17,LK-HOU-X5WWP,4,821.13,False,,2
2022-01-17,LK-HOU-FB2VI,2,584.07,False,,1
2022-01-17,LK-HOU-Z7X4I,3,335.9,False,,1
2022-01-17,LK-HOU-5RQNS,1,831.71,False,,1
2022-01-17,LK-HOU-B66H3,4,474.86,False,,2
2022-01-17,LK-HOU-T18S1,4,539.44,False,,2
2022-01-17,LK-HOU-PO4LJ,6,354.6,False,,2
2022-01-17,LK-HOU-F6J76,3,719.73,False,,2
2022-01-17,LK-HOU-TVD1X,5,254.06,False,,3
2022-01-17,LK-HOU-XGC7J,3,194.45,False,,1
2022-01-17,LK-HOU-YZG3W,3,276.23,False,,1
2022-01-17,LK-HOU-VGV0E,5,359.11,False,,2
2022-01-17,LK-HOU-ESRSB,5,943.07,False,,3
2022-01-17,LK-HOU-CWBPA,4,393.69,False,,2
2022-01-17,LK-HOU-7N6Y2,4,760.51,False,,1
2022-01-17,LK-HOU-N25WM,4,777.19,False,,2
2022-01-17,LK-HOU-M9XHC,6,677.84,False,,4
2022-01-17,LK-HOU-QHR13,3,132.18,False,,1
2022-01-17,LK-HOU-5ZMTG,4,552.43,False,,2
2022-01-17,LK-HOU-5CF72,4,514.42,False,,2
2022-01-17,LK-HOU-5HCQX,3,364.25,False,,2
2022-01-17,LK-PER-BHH5O,1,131.64,False,,1
2022-01-17,LK-PER-QO2LN,1,278.51,False,,1
2022-01-17,LK-PER-LK3YJ,1,152.7,False,,1
2022-01-17,LK-PER-DUQ6D,2,288.96,False,,1
2022-01-17,LK-PER-GWPNX,1,452.33,False,,1
2022-01-17,LK-PER-HZ43X,1,828.85,False,,1
2022-01-17,LK-PER-N71EG,1,309.62,False,,1
2022-01-17,LK-PER-01WCN,1,400.03,False,,1
2022-01-17,LK-PER-IC0LZ,1,311.65,False,,1
2022-01-17,LK-PER-PF8R1,1,156.01,False,,1
2022-01-17,LK-PER-2BH2N,12,301.25,False,,5
2022-01-17,LK-PER-W580Y,1,161.13,False,,1
2022-01-17,LK-PER-SE2KY,1,233.81,False,,1
2022-01-17,LK-BAB-8S2XQ,3,1691.27,False,,1
2022-01-17,LK-BAB-5IAN8,1,865.82,True,Near-Expiry,1
2022-01-17,LK-BAB-GNEMB,2,326.04,False,,1
2022-01-17,LK-BAB-DKEPL,11,2317.97,False,,5
2022-01-17,LK-BAB-DDAFS,10,372.4,False,,4
2022-01-17,LK-FRZ-LWIMR,1,676.64,False,,1
2022-01-17,LK-FRZ-6DGG5,1,787.74,False,,1
2022-01-17,LK-FRZ-DNH4N,6,435.06,False,,2
2022-01-17,LK-FRZ-NA8NZ,1,1543.88,False,,1
2022-01-18,LK-RIC-XAJI0,15,261.27,False,,8
2022-01-18,LK-RIC-ZMF8M,5,1242.9,False,,2
2022-01-18,LK-RIC-ZBIKC,8,212.04,False,,3
2022-01-18,LK-RIC-UY41I,3,1318.5,False,,1
2022-01-18,LK-RIC-6OH9S,6,242.2,False,,4
2022-01-18,LK-RIC-MKFAZ,3,203.13,False,,1
2022-01-18,LK-RIC-C58DR,10,334.75,False,,5
2022-01-18,LK-RIC-EIMVI,5,269.68,False,,2
2022-01-18,LK-RIC-3GDPP,2,860.11,False,,1
2022-01-18,LK-RIC-B9487,4,234.33,False,,2
2022-01-18,LK-RIC-RGHC0,7,179.6,False,,4
2022-01-18,LK-RIC-BCXUL,10,220.9,False,,6
2022-01-18,LK-RIC-5NF4Z,6,336.0,False,,2
2022-01-18,LK-RIC-R64DP,8,1402.88,False,,3
2022-01-18,LK-RIC-3J2D5,7,1326.28,False,,4
2022-01-18,LK-RIC-7E8G8,10,340.8,False,,4
2022-01-18,LK-RIC-0HP87,8,1381.05,False,,4
2022-01-18,LK-RIC-KPUXQ,4,469.49,False,,2
2022-01-18,LK-RIC-4COWG,8,207.28,False,,4
2022-01-18,LK-RIC-TUL1P,7,326.99,False,,3
2022-01-18,LK-RIC-6CFNF,5,215.48,False,,2
2022-01-18,LK-RIC-0TVHH,8,199.82,False,,5
2022-01-18,LK-RIC-JLQM5,5,222.0,False,,2
2022-01-18,LK-RIC-E8QJN,10,280.3,False,,4
2022-01-18,LK-RIC-4VE92,9,324.64,False,,3
2022-01-18,LK-RIC-3TRP0,9,279.6,False,,3
2022-01-18,LK-RIC-LZJJE,4,307.95,False,,1
2022-01-18,LK-RIC-ZEBBK,7,1088.95,False,,5
2022-01-18,LK-RIC-FUK9E,3,227.89,False,,1
2022-01-18,LK-RIC-HXFGC,3,298.87,False,,1
2022-01-18,LK-RIC-EIFJF,8,300.1,False,,4
2022-01-18,LK-RIC-VAIY4,6,340.15,False,,2
2022-01-18,LK-RIC-LYK83,8,317.28,False,,5
2022-01-18,LK-RIC-PBJEK,6,265.25,False,,3
2022-01-18,LK-RIC-49ITN,6,308.26,False,,2
2022-01-18,LK-RIC-1N759,8,231.32,False,,4
2022-01-18,LK-RIC-SQ0OX,6,329.91,False,,2
2022-01-18,LK-RIC-0PDW5,10,1151.21,False,,4
2022-01-18,LK-RIC-I6FQJ,4,341.64,False,,2
2022-01-18,LK-RIC-IUU9K,3,1306.77,False,,1
2022-01-18,LK-RIC-BNE6L,7,322.98,False,,3
2022-01-18,LK-RIC-0982N,7,1151.44,False,,3
2022-01-18,LK-RIC-XWQZX,5,650.51,False,,3
2022-01-18,LK-DRY-4W7KY,14,157.25,True,BOGOF,6
2022-01-18,LK-DRY-92H3T,4,417.2,False,,2
2022-01-18,LK-DRY-AJEPE,5,219.96,False,,2
2022-01-18,LK-DRY-PDZP6,11,350.63,False,,4
2022-01-18,LK-DRY-X1ZHQ,6,245.79,False,,3
2022-01-18,LK-DRY-NEC8U,10,96.04,False,,5
2022-01-18,LK-DRY-U3493,2,171.11,False,,1
2022-01-18,LK-DRY-TNQFL,11,236.97,False,,4
2022-01-18,LK-DRY-DYVSL,8,83.33,False,,4
2022-01-18,LK-DRY-43C5B,7,177.93,False,,3
2022-01-18,LK-DRY-SOLML,3,145.88,False,,1
2022-01-18,LK-DRY-3C54W,7,98.27,False,,3
2022-01-18,LK-DRY-XBZ9S,4,87.93,False,,2
2022-01-18,LK-DRY-5MUFM,8,142.77,False,,4
2022-01-18,LK-DRY-GH8RI,3,172.77,False,,1
2022-01-18,LK-DRY-POYIP,8,140.88,False,,5
2022-01-18,LK-DRY-EJX5T,3,162.76,False,,2
2022-01-18,LK-DRY-NB74X,9,61.58,False,,4
2022-01-18,LK-DRY-P2QD6,13,1485.43,False,,4
2022-01-18,LK-DRY-2SA5B,13,401.99,False,,7
2022-01-18,LK-DRY-9RGEZ,6,305.5,False,,2
2022-01-18,LK-DRY-LEN60,11,953.65,False,,6
2022-01-18,LK-DRY-VPYMB,7,991.9,False,,2
2022-01-18,LK-DRY-8BFQN,15,323.15,False,,5
2022-01-18,LK-DRY-HWY9H,8,379.24,False,,4
2022-01-18,LK-DRY-2ATN2,11,228.38,False,,6
2022-01-18,LK-DRY-52XG8,5,457.54,False,,3
2022-01-18,LK-DRY-KTSG7,8,172.02,False,,4
2022-01-18,LK-DRY-XKI3O,6,247.84,False,,3
2022-01-18,LK-DRY-LQJID,6,211.95,False,,3
2022-01-18,LK-DRY-HMBR5,9,354.39,False,,3
2022-01-18,LK-DRY-K9YE9,4,137.52,False,,2
2022-01-18,LK-DRY-7LOW4,7,258.1,False,,2
2022-01-18,LK-DRY-R821U,3,63.85,False,,1
2022-01-18,LK-DRY-1750C,9,96.42,False,,5
2022-01-18,LK-DRY-VGIUI,8,92.85,False,,3
2022-01-18,LK-DRY-C7X0H,6,172.05,False,,2
2022-01-18,LK-DRY-AT7O7,6,50.17,False,,3
2022-01-18,LK-DRY-G05KB,8,148.48,False,,5
2022-01-18,LK-DRY-JG02U,4,140.41,False,,2
2022-01-18,LK-DRY-K0AXY,5,135.0,False,,2
2022-01-18,LK-DRY-OTQTX,5,171.58,False,,2
2022-01-18,LK-DRY-EHUDS,10,144.68,False,,3
2022-01-18,LK-DRY-MC97C,3,205.76,False,,1
2022-01-18,LK-DRY-T0IAA,6,129.23,False,,3
2022-01-18,LK-DRY-HDBVZ,14,681.5,False,,9
2022-01-18,LK-DRY-59SOJ,15,984.5,False,,10
2022-01-18,LK-DRY-4FQCO,11,353.65,False,,5
2022-01-18,LK-DRY-G10UR,9,946.79,False,,4
2022-01-18,LK-BEV-SRD9Q,3,150.09,False,,2
2022-01-18,LK-BEV-O4IZA,6,297.83,False,,2
2022-01-18,LK-BEV-P7G7S,2,485.57,False,,1
2022-01-18,LK-BEV-DNTCA,10,177.61,False,,4
2022-01-18,LK-BEV-XG4AH,4,444.82,False,,2
2022-01-18,LK-BEV-4M18O,4,337.7,False,,2
2022-01-18,LK-BEV-ZW0LD,6,494.7,False,,3
2022-01-18,LK-BEV-AO20U,3,444.41,False,,1
2022-01-18,LK-BEV-WVHDK,5,152.04,False,,3
2022-01-18,LK-BEV-W82LK,2,282.49,False,,1
2022-01-18,LK-BEV-1XMXB,4,218.34,False,,2
2022-01-18,LK-BEV-PAHKZ,2,408.74,False,,1
2022-01-18,LK-BEV-4W3ZK,2,339.89,False,,1
2022-01-18,LK-BEV-77GGK,4,346.29,False,,1
2022-01-18,LK-BEV-GU2HB,4,415.21,False,,2
2022-01-18,LK-BEV-TVG9K,4,151.76,False,,1
2022-01-18,LK-BEV-JOQW5,2,250.54,False,,1
2022-01-18,LK-BEV-RLKTE,3,125.19,False,,1
2022-01-18,LK-BEV-ECN0D,3,202.77,False,,2
2022-01-18,LK-BEV-S0KB6,1,611.97,False,,1
2022-01-18,LK-BEV-181AC,11,400.65,False,,5
2022-01-18,LK-BEV-TOW4Y,4,881.75,False,,1
2022-01-18,LK-BEV-8S2ZG,1,364.79,False,,1
2022-01-18,LK-BEV-0T2F7,2,160.71,False,,1
2022-01-18,LK-BEV-6SZN9,3,267.1,False,,1
2022-01-18,LK-BEV-3ZB4L,6,309.99,False,,2
2022-01-18,LK-BEV-C2IHO,4,253.34,False,,1
2022-01-18,LK-BEV-RNPM6,3,209.97,False,,2
2022-01-18,LK-BEV-W2292,3,169.21,False,,1
2022-01-18,LK-BEV-9DXJ3,3,172.28,False,,1
2022-01-18,LK-BEV-TGBCV,2,214.63,False,,1
2022-01-18,LK-BEV-8N7OD,2,445.8,False,,1
2022-01-18,LK-BEV-AZU41,2,244.73,False,,1
2022-01-18,LK-BEV-X5QJI,5,412.86,False,,2
2022-01-18,LK-BEV-IQ2BA,2,629.09,False,,1
2022-01-18,LK-BEV-FDHGZ,2,530.28,False,,1
2022-01-18,LK-BEV-DHW9R,5,344.93,False,,3
2022-01-18,LK-BEV-C1YDM,4,651.69,False,,2
2022-01-18,LK-BEV-USU9F,3,282.38,False,,2
2022-01-18,LK-BEV-MF60Y,4,389.61,False,,3
2022-01-18,LK-BEV-J2K8X,3,228.97,False,,2
2022-01-18,LK-BEV-RMJLJ,4,280.36,False,,2
2022-01-18,LK-BEV-93MZY,4,191.88,False,,2
2022-01-18,LK-BEV-WO8NB,3,771.71,False,,1
2022-01-18,LK-DAI-8QSSP,10,714.38,False,,4
2022-01-18,LK-DAI-JTB9X,6,1897.39,False,,2
2022-01-18,LK-DAI-ZP6SW,9,595.79,False,,3
2022-01-18,LK-DAI-IADDU,11,479.9,False,,4
2022-01-18,LK-DAI-PE46A,5,443.37,False,,2
2022-01-18,LK-DAI-5GE09,7,675.93,False,,3
2022-01-18,LK-DAI-JLZY1,5,137.97,False,,2
2022-01-18,LK-DAI-XF445,5,482.17,False,,2
2022-01-18,LK-DAI-ERXDO,6,406.1,False,,3
2022-01-18,LK-DAI-ZNQDX,3,569.21,False,,2
2022-01-18,LK-DAI-ZDO74,5,119.2,False,,2
2022-01-18,LK-DAI-XVL5P,3,450.31,False,,1
2022-01-18,LK-DAI-WKMY9,3,127.91,False,,2
2022-01-18,LK-DAI-NBCJ2,4,544.15,False,,2
2022-01-18,LK-DAI-YBNO2,4,573.42,False,,3
2022-01-18,LK-DAI-C80EB,7,465.23,False,,5
2022-01-18,LK-DAI-2TCZS,6,86.34,False,,3
2022-01-18,LK-DAI-939AY,9,452.78,False,,3
2022-01-18,LK-DAI-GS8G8,8,479.16,False,,4
2022-01-18,LK-DAI-GJC36,4,115.79,False,,2
2022-01-18,LK-DAI-VK7N3,4,451.11,False,,1
2022-01-18,LK-DAI-VT8K0,8,138.91,False,,3
2022-01-18,LK-DAI-TKCD0,6,141.89,False,,2
2022-01-18,LK-DAI-AIH0P,10,538.25,False,,5
2022-01-18,LK-DAI-064W3,12,211.84,False,,4
2022-01-18,LK-DAI-AI89Y,7,1083.78,False,,3
2022-01-18,LK-DAI-QQB9L,5,448.1,False,,2
2022-01-18,LK-DAI-25A5P,11,900.74,False,,4
2022-01-18,LK-DAI-F4ABU,7,1056.55,False,,3
2022-01-18,LK-DAI-Q95G3,7,587.52,False,,3
2022-01-18,LK-DAI-PFDRW,7,258.95,False,,3
2022-01-18,LK-DAI-2NV01,5,415.21,False,,3
2022-01-18,LK-DAI-YLNFX,3,244.02,False,,1
2022-01-18,LK-DAI-1OE5E,3,498.01,False,,2
2022-01-18,LK-DAI-DJNV0,8,348.67,False,,3
2022-01-18,LK-DAI-YMX9D,6,536.78,False,,2
2022-01-18,LK-DAI-7UJOD,4,98.77,False,,2
2022-01-18,LK-DAI-5RJN2,10,410.14,False,,4
2022-01-18,LK-DAI-J8Y6R,7,52.46,True,BOGOF,3
2022-01-18,LK-DAI-WR965,3,481.09,False,,1
2022-01-18,LK-BAK-SLAYN,5,142.31,False,,2
2022-01-18,LK-BAK-KGEUI,6,387.44,False,,2
2022-01-18,LK-BAK-OYC3R,5,120.25,False,,3
2022-01-18,LK-BAK-1QCWQ,2,313.79,False,,1
2022-01-18,LK-BAK-D7OI0,2,321.81,False,,1
2022-01-18,LK-BAK-Q05PX,2,188.05,False,,1
2022-01-18,LK-BAK-K12V2,5,291.58,False,,3
2022-01-18,LK-BAK-YK03O,1,502.45,False,,1
2022-01-18,LK-BAK-EPADA,3,294.78,False,,2
2022-01-18,LK-BAK-3E1I1,4,124.96,False,,2
2022-01-18,LK-BAK-PKZGG,7,316.81,False,,2
2022-01-18,LK-BAK-41IZX,3,117.34,False,,1
2022-01-18,LK-BAK-DGBXN,3,219.94,False,,1
2022-01-18,LK-BAK-2CWT0,6,113.35,False,,4
2022-01-18,LK-BAK-ZPD2T,4,587.34,False,,2
2022-01-18,LK-BAK-DQFJ6,1,514.89,False,,1
2022-01-18,LK-BAK-CC1M3,6,83.86,False,,3
2022-01-18,LK-BAK-UDP2F,3,232.18,False,,1
2022-01-18,LK-BAK-SIJPY,8,60.67,True,BOGOF,4
2022-01-18,LK-BAK-YF0D0,2,386.53,False,,1
2022-01-18,LK-BAK-YN6SJ,7,75.55,True,BOGOF,3
2022-01-18,LK-BAK-3W563,5,170.44,False,,3
2022-01-18,LK-BAK-K03W0,3,154.45,False,,1
2022-01-18,LK-BAK-QXGNR,6,302.04,False,,2
2022-01-18,LK-INS-P1V3Z,6,76.84,False,,3
2022-01-18,LK-INS-GP51K,6,69.94,False,,3
2022-01-18,LK-INS-665DL,6,98.66,False,,2
2022-01-18,LK-INS-FF1BL,4,66.32,False,,2
2022-01-18,LK-INS-CVITW,7,92.9,False,,2
2022-01-18,LK-INS-IKGEQ,3,90.5,False,,2
2022-01-18,LK-INS-Q8HKE,9,178.41,False,,4
2022-01-18,LK-INS-9HBN5,5,69.72,False,,3
2022-01-18,LK-INS-T1YJF,5,90.63,False,,3
2022-01-18,LK-INS-37QQY,8,319.08,False,,4
2022-01-18,LK-INS-KMUSO,6,322.48,False,,3
2022-01-18,LK-INS-UMYGY,4,83.98,False,,2
2022-01-18,LK-INS-56WAF,4,436.47,False,,1
2022-01-18,LK-INS-WS44C,3,647.83,False,,1
2022-01-18,LK-INS-GN74F,6,558.64,False,,4
2022-01-18,LK-INS-IPAR0,5,383.79,False,,2
2022-01-18,LK-INS-SSVIW,2,84.4,False,,1
2022-01-18,LK-INS-V60XN,3,105.47,False,,2
2022-01-18,LK-INS-0MX1E,6,86.97,False,,2
2022-01-18,LK-INS-8YB7W,7,76.99,False,,5
2022-01-18,LK-INS-ACOSY,6,62.43,False,,3
2022-01-18,LK-INS-2GDGK,5,89.54,False,,2
2022-01-18,LK-INS-6US7R,9,81.65,False,,5
2022-01-18,LK-INS-4M41K,10,355.06,False,,3
2022-01-18,LK-INS-RCTLT,12,37.27,True,BOGOF,6
2022-01-18,LK-INS-NF5CA,7,96.48,False,,3
2022-01-18,LK-SNK-PUG99,1,214.78,False,,1
2022-01-18,LK-SNK-QIUA0,1,183.02,False,,1
2022-01-18,LK-SNK-5DNWN,3,170.56,False,,1
2022-01-18,LK-SNK-K7ORF,1,160.21,False,,1
2022-01-18,LK-SNK-89ORV,1,119.06,False,,1
2022-01-18,LK-SNK-UZ1EG,1,121.1,False,,1
2022-01-18,LK-SNK-XKG6X,2,178.1,False,,1
2022-01-18,LK-SNK-UFQYM,1,428.83,False,,1
2022-01-18,LK-SNK-SRNKZ,1,283.81,False,,1
2022-01-18,LK-SNK-AGVLK,1,168.56,False,,1
2022-01-18,LK-SNK-L3CHO,1,140.02,False,,1
2022-01-18,LK-SNK-FEJ2X,1,213.19,False,,1
2022-01-18,LK-SNK-ITL8N,1,328.26,False,,1
2022-01-18,LK-TEA-PXAHK,12,509.03,False,,8
2022-01-18,LK-TEA-DNON4,10,473.32,False,,4
2022-01-18,LK-TEA-EZP7Q,15,249.96,False,,5
2022-01-18,LK-TEA-IQIUX,6,420.22,False,,4
2022-01-18,LK-TEA-8V0BJ,11,315.64,False,,6
2022-01-18,LK-TEA-L9R9K,9,305.21,False,,3
2022-01-18,LK-TEA-JZP97,19,354.22,False,,6
2022-01-18,LK-TEA-1G7IR,10,1525.84,False,,5
2022-01-18,LK-TEA-8X8L0,5,336.49,False,,2
2022-01-18,LK-TEA-NOX8F,9,695.39,False,,4
2022-01-18,LK-TEA-WDS9Y,12,307.38,False,,6
2022-01-18,LK-TEA-CBDPD,5,2924.48,False,,3
2022-01-18,LK-TEA-1Q3M7,6,179.0,False,,4
2022-01-18,LK-TEA-0K3WY,9,1204.21,False,,4
2022-01-18,LK-TEA-D1FPE,12,156.76,False,,4
2022-01-18,LK-TEA-0VTKR,6,300.45,False,,2
2022-01-18,LK-TEA-QPF0Q,9,403.2,False,,6
2022-01-18,LK-TEA-K0YEH,11,415.53,False,,4
2022-01-18,LK-HOU-BDW56,4,386.54,False,,2
2022-01-18,LK-HOU-DN1MX,3,1341.1,False,,1
2022-01-18,LK-HOU-MO1PO,2,470.23,False,,1
2022-01-18,LK-HOU-X5WWP,3,842.58,False,,1
2022-01-18,LK-HOU-FB2VI,2,573.2,False,,1
2022-01-18,LK-HOU-Z7X4I,3,332.64,False,,1
2022-01-18,LK-HOU-5RQNS,1,824.58,False,,1
2022-01-18,LK-HOU-EHR07,3,134.79,False,,2
2022-01-18,LK-HOU-T18S1,3,545.89,False,,1
2022-01-18,LK-HOU-F6J76,2,716.26,False,,1
2022-01-18,LK-HOU-XGC7J,3,190.73,False,,1
2022-01-18,LK-HOU-YZG3W,2,279.18,False,,1
2022-01-18,LK-HOU-VGV0E,4,367.66,False,,1
2022-01-18,LK-HOU-ESRSB,3,942.63,False,,1
2022-01-18,LK-HOU-CWBPA,4,386.84,False,,2
2022-01-18,LK-HOU-7N6Y2,6,774.0,False,,4
2022-01-18,LK-HOU-N25WM,4,776.48,False,,1
2022-01-18,LK-HOU-M9XHC,4,684.47,False,,2
2022-01-18,LK-HOU-5ZMTG,6,553.53,False,,2
2022-01-18,LK-HOU-5CF72,4,525.14,False,,2
2022-01-18,LK-HOU-5HCQX,3,370.5,False,,1
2022-01-18,LK-PER-BHH5O,1,133.77,False,,1
2022-01-18,LK-PER-XAHHX,1,689.61,False,,1
2022-01-18,LK-PER-01WCN,1,404.35,False,,1
2022-01-18,LK-PER-IC0LZ,1,319.42,False,,1
2022-01-18,LK-PER-SRYZX,1,348.97,False,,1
2022-01-18,LK-PER-3G95P,1,597.58,False,,1
2022-01-18,LK-PER-2BH2N,11,300.53,False,,4
2022-01-18,LK-PER-SE2KY,1,237.35,False,,1
2022-01-18,LK-BAB-ZUXSF,1,1288.01,False,,1
2022-01-18,LK-BAB-M08TV,1,350.88,False,,1
2022-01-18,LK-BAB-G92SJ,1,152.14,False,,1
2022-01-18,LK-BAB-GNEMB,1,327.39,False,,1
2022-01-18,LK-BAB-DKEPL,12,2298.96,False,,5
2022-01-18,LK-BAB-DDAFS,12,377.12,False,,6
2022-01-18,LK-FRZ-6DG8N,1,1232.62,False,,1
2022-01-18,LK-FRZ-F163L,2,805.3,False,,1
2022-01-18,LK-FRZ-FYK3M,1,758.27,False,,1
2022-01-18,LK-FRZ-1MRR9,1,543.04,False,,1
2022-01-18,LK-FRZ-DNH4N,9,424.18,False,,5
2022-01-18,LK-FRZ-NA8NZ,1,1561.95,False,,1
2022-01-19,LK-RIC-XAJI0,17,263.04,False,,8
2022-01-19,LK-RIC-ZMF8M,6,1274.92,False,,2
2022-01-19,LK-RIC-ZBIKC,9,219.07,False,,3
2022-01-19,LK-RIC-UY41I,3,1321.93,False,,1
2022-01-19,LK-RIC-6OH9S,8,249.36,False,,3
2022-01-19,LK-RIC-MKFAZ,4,204.52,False,,3
2022-01-19,LK-RIC-C58DR,11,326.36,False,,4
2022-01-19,LK-RIC-EIMVI,5,271.34,False,,2
2022-01-19,LK-RIC-3GDPP,3,859.88,False,,2
2022-01-19,LK-RIC-B9487,4,232.14,False,,2
2022-01-19,LK-RIC-RGHC0,6,178.98,False,,3
2022-01-19,LK-RIC-BCXUL,9,221.61,False,,4
2022-01-19,LK-RIC-5NF4Z,5,328.93,False,,3
2022-01-19,LK-RIC-R64DP,8,1363.02,False,,3
2022-01-19,LK-RIC-L6246,8,332.7,False,,5
2022-01-19,LK-RIC-3J2D5,8,1323.45,False,,3
2022-01-19,LK-RIC-7E8G8,10,344.33,False,,4
2022-01-19,LK-RIC-0HP87,10,1391.1,False,,3
2022-01-19,LK-RIC-KPUXQ,4,473.01,False,,1
2022-01-19,LK-RIC-4COWG,6,205.73,False,,4
