date,sku,openingStock,receivedQty,soldQty,discardedQty,closingStock,orderPlacedQty,supplierLeadTimeDays,oldestReceiptDate,newestReceiptDate,estimatedOldStockQty,oldestAgeDays,oldStockShare,ageRiskRatio,avgDailySales7d,avgDailySales30d,salesStdDev,demandTrend,daysOfStockRemaining,stockoutRisk,reorderUrgency,expiryRiskScore,daysToExpiry,nearExpiryFlag
2024-02-13,LK-BEV-3UEYB,29,0,2,0,27,0,0,2024-02-07,2024-02-12,11,6,0.407,0.016,3.29,2.6,1.98,0.264,10.4,0.2,Low,0.02,362,False
2024-02-13,LK-BEV-0T2F7,25,0,2,0,23,0,0,2024-01-30,2024-02-02,4,14,0.174,0.047,1.57,2.7,3.07,-0.418,8.5,0.4,Low,0.02,287,False
2024-02-13,LK-BEV-6SZN9,65,0,4,0,61,0,0,2024-02-05,2024-02-12,13,8,0.213,0.033,7.14,8.1,4.44,-0.118,7.5,0.4,Low,0.02,238,False
2024-02-13,LK-BEV-LJCH2,21,0,1,0,20,0,0,2024-02-03,2024-02-06,4,10,0.2,0.035,1.86,2.23,1.26,-0.168,9.0,0.4,Low,0.02,276,False
2024-02-13,LK-BEV-3ZB4L,38,0,0,0,38,0,0,2024-02-04,2024-02-12,15,9,0.395,0.022,3.14,2.83,2.49,0.109,13.4,0.2,Low,0.02,402,False
2024-02-13,LK-BEV-C2IHO,45,0,5,0,40,0,0,2024-02-05,2024-02-11,16,8,0.4,0.023,3.14,3.8,3.42,-0.173,10.5,0.2,Low,0.02,341,False
2024-02-13,LK-BEV-RNPM6,10,12,1,0,21,0,0,2024-02-04,2024-02-13,9,9,0.429,0.02,1.57,1.67,1.19,-0.057,12.6,0.2,Low,0.02,452,False
2024-02-13,LK-BEV-W2292,9,24,3,0,30,0,0,2024-02-06,2024-02-13,6,7,0.2,0.014,4.0,3.4,2.94,0.176,8.8,0.4,Low,0.02,478,False
2024-02-13,LK-BEV-9DXJ3,12,12,1,0,23,0,0,2024-02-01,2024-02-13,11,12,0.478,0.033,1.0,1.43,1.5,-0.302,16.0,0.05,Low,0.02,351,False
2024-02-13,LK-BEV-TGBCV,23,12,0,0,35,0,0,2024-02-10,2024-02-13,11,3,0.314,0.009,4.86,4.17,3.62,0.166,8.4,0.4,Low,0.02,342,False
2024-02-13,LK-BEV-8N7OD,53,0,2,0,51,0,0,2024-02-01,2024-02-11,7,12,0.137,0.033,1.0,3.87,3.38,-0.741,13.2,0.2,Low,0.02,350,False
2024-02-13,LK-BEV-AZU41,36,17,3,0,50,0,0,2024-02-05,2024-02-13,16,8,0.32,0.037,4.71,5.6,4.54,-0.158,8.9,0.4,Low,0.02,211,False
2024-02-13,LK-BEV-X5QJI,66,0,2,0,64,0,0,2024-02-06,2024-02-12,13,7,0.203,0.016,5.43,6.83,4.13,-0.206,9.4,0.4,Low,0.02,425,False
2024-02-13,LK-BEV-IQ2BA,17,21,2,0,36,0,0,2024-02-06,2024-02-13,15,7,0.417,0.02,2.86,3.27,1.84,-0.125,11.0,0.2,Low,0.02,346,False
2024-02-13,LK-BEV-FDHGZ,12,12,0,0,24,0,0,2024-02-12,2024-02-13,12,1,0.5,0.005,4.86,3.33,4.81,0.457,7.2,0.4,Medium,0.02,206,False
2024-02-13,LK-BEV-DHW9R,17,0,0,0,17,0,0,2024-02-07,2024-02-07,17,6,1.0,0.016,2.57,2.73,2.43,-0.059,6.2,0.4,Medium,0.02,363,False
2024-02-13,LK-BEV-C1YDM,15,15,3,0,27,15,3,2024-02-06,2024-02-13,12,7,0.444,0.017,3.71,3.57,2.47,0.041,7.6,0.4,Low,0.02,416,False
2024-02-13,LK-BEV-USU9F,54,0,3,1,50,0,0,2024-02-06,2024-02-12,8,7,0.16,0.014,6.71,6.6,3.55,0.017,7.6,0.4,Low,0.02,494,False
2024-02-13,LK-BEV-UT4S7,32,0,1,0,31,0,0,2024-02-01,2024-02-08,10,12,0.323,0.052,1.86,2.73,1.69,-0.321,11.3,0.2,Low,0.02,219,False
2024-02-13,LK-BEV-NRVBJ,50,0,3,0,47,0,0,2024-02-03,2024-02-12,13,10,0.277,0.027,2.43,4.07,4.46,-0.403,11.6,0.2,Low,0.02,360,False
2024-02-13,LK-BEV-9IK01,22,0,0,0,22,0,0,2024-02-03,2024-02-09,2,10,0.091,0.027,5.29,5.0,5.39,0.057,4.4,0.7,High,0.02,361,False
2024-02-13,LK-BEV-BG34I,26,0,4,0,22,0,0,2024-02-05,2024-02-10,5,8,0.227,0.041,3.86,3.9,3.38,-0.011,5.6,0.4,Medium,0.02,187,False
2024-02-13,LK-BEV-MF60Y,47,12,8,0,51,12,2,2024-02-09,2024-02-13,3,4,0.059,0.01,6.57,8.77,7.86,-0.25,5.8,0.4,Medium,0.02,385,False
2024-02-13,LK-BEV-J2K8X,34,0,1,0,33,0,0,2024-01-31,2024-02-11,13,13,0.394,0.056,1.14,1.77,1.61,-0.353,18.7,0.05,Low,0.02,219,False
2024-02-13,LK-BEV-RMJLJ,30,16,3,0,43,0,0,2024-02-03,2024-02-13,11,10,0.256,0.019,4.0,4.43,2.75,-0.098,9.7,0.4,Low,0.02,505,False
2024-02-13,LK-BEV-93MZY,58,22,5,0,75,0,0,2024-02-05,2024-02-13,9,8,0.12,0.017,6.57,7.67,3.62,-0.143,9.8,0.4,Low,0.02,458,False
2024-02-13,LK-BEV-2LJK4,36,18,5,0,49,0,0,2024-02-05,2024-02-13,13,8,0.265,0.018,7.29,7.73,4.4,-0.058,6.3,0.4,Medium,0.02,443,False
2024-02-13,LK-BEV-969F5,23,24,2,0,45,0,0,2024-02-05,2024-02-13,21,8,0.467,0.03,2.71,3.37,2.41,-0.194,13.4,0.2,Low,0.02,258,False
2024-02-13,LK-BEV-WO8NB,14,13,2,0,25,0,0,2024-02-06,2024-02-13,12,7,0.48,0.021,2.57,2.87,2.35,-0.103,8.7,0.4,Low,0.02,332,False
2024-02-13,LK-DAI-8QSSP,44,0,9,0,35,13,2,2024-02-11,2024-02-12,9,2,0.257,0.014,10.57,12.43,3.63,-0.15,2.8,0.7,High,0.02,142,False
2024-02-13,LK-DAI-JTB9X,30,0,16,0,14,12,2,2024-02-12,2024-02-12,14,1,1.0,0.004,15.71,16.4,7.75,-0.042,0.9,0.9,Critical,0.02,266,False
2024-02-13,LK-DAI-ZP6SW,44,0,3,0,41,0,0,2024-02-03,2024-02-09,19,10,0.463,0.052,3.0,3.93,1.69,-0.237,10.4,0.2,Low,0.02,184,False
2024-02-13,LK-DAI-IADDU,112,0,9,0,103,0,0,2024-02-03,2024-02-12,13,10,0.126,0.048,9.43,11.8,4.84,-0.201,8.7,0.4,Low,0.02,198,False
2024-02-13,LK-DAI-PE46A,157,0,13,0,144,0,0,2024-02-05,2024-02-12,21,8,0.146,0.042,16.86,20.07,10.12,-0.16,7.2,0.4,Medium,0.02,184,False
2024-02-13,LK-DAI-5GE09,85,0,4,0,81,0,0,2024-02-05,2024-02-12,5,8,0.062,0.082,7.0,8.5,4.81,-0.176,9.5,0.4,Low,0.02,89,False
2024-02-13,LK-DAI-JLZY1,126,0,11,1,114,36,2,2024-02-05,2024-02-12,6,8,0.053,0.045,12.0,13.33,5.22,-0.1,8.5,0.4,Low,0.02,170,False
2024-02-13,LK-DAI-XF445,53,0,4,0,49,0,0,2024-02-01,2024-02-07,8,12,0.163,0.08,6.14,6.07,1.88,0.013,8.1,0.4,Low,0.02,138,False
2024-02-13,LK-DAI-ERXDO,106,15,7,1,113,15,3,2024-02-05,2024-02-13,8,8,0.071,0.045,9.0,12.3,6.96,-0.268,9.2,0.4,Low,0.02,169,False
2024-02-13,LK-DAI-ZNQDX,94,28,8,0,114,0,0,2024-02-04,2024-02-13,2,9,0.018,0.046,9.71,12.03,4.44,-0.193,9.5,0.4,Low,0.02,185,False
2024-02-13,LK-DAI-ZDO74,53,42,5,0,90,0,0,2024-01-31,2024-02-13,6,13,0.067,0.065,5.57,6.63,2.07,-0.16,13.6,0.2,Low,0.02,187,False
2024-02-13,LK-DAI-XVL5P,78,0,0,0,78,0,0,2024-01-29,2024-02-10,31,15,0.397,0.068,2.71,3.9,1.87,-0.304,20.0,0.05,Low,0.02,206,False
2024-02-13,LK-DAI-WKMY9,85,0,5,0,80,0,0,2024-02-03,2024-02-09,34,10,0.425,0.051,5.57,7.67,5.07,-0.273,10.4,0.2,Low,0.02,186,False
2024-02-13,LK-DAI-NBCJ2,131,0,8,0,123,0,0,2024-02-04,2024-02-12,29,9,0.236,0.034,9.86,12.33,4.95,-0.201,10.0,0.4,Low,0.02,253,False
2024-02-13,LK-DAI-YBNO2,98,0,5,1,92,0,0,2024-02-06,2024-02-12,46,7,0.5,0.027,7.43,8.2,3.75,-0.094,11.2,0.2,Low,0.02,248,False
2024-02-13,LK-DAI-C80EB,62,0,0,0,62,0,0,2024-02-03,2024-02-07,30,10,0.484,0.1,6.14,7.63,3.7,-0.195,8.1,0.4,Low,0.02,90,False
2024-02-13,LK-DAI-2TCZS,38,33,3,0,68,0,0,2024-02-01,2024-02-13,2,12,0.029,0.083,4.57,5.13,1.8,-0.109,13.2,0.2,Low,0.02,132,False
2024-02-13,LK-DAI-939AY,121,45,8,0,158,0,0,2024-02-04,2024-02-13,23,9,0.146,0.056,11.57,14.0,5.22,-0.173,11.3,0.2,Low,0.02,153,False
2024-02-13,LK-DAI-GS8G8,88,0,8,0,80,16,2,2024-02-06,2024-02-12,16,7,0.2,0.035,12.14,12.5,5.04,-0.029,6.4,0.4,Medium,0.02,194,False
2024-02-13,LK-DAI-GJC36,23,14,10,0,27,14,2,2024-02-11,2024-02-13,13,2,0.481,0.008,12.0,14.03,4.81,-0.145,1.9,0.9,Critical,0.02,246,False
2024-02-13,LK-DAI-VK7N3,69,35,5,0,99,0,0,2024-02-06,2024-02-13,29,7,0.293,0.027,6.43,8.57,4.84,-0.25,11.6,0.2,Low,0.02,256,False
2024-02-13,LK-DAI-VT8K0,130,0,0,0,130,0,0,2024-02-03,2024-02-12,34,10,0.262,0.074,10.71,12.73,6.36,-0.159,10.2,0.2,Low,0.02,126,False
2024-02-13,LK-DAI-TKCD0,65,0,3,0,62,0,0,2024-02-03,2024-02-11,31,10,0.5,0.049,4.0,4.97,1.89,-0.195,12.5,0.2,Low,0.02,195,False
2024-02-13,LK-DAI-AIH0P,102,29,18,0,113,29,3,2024-02-06,2024-02-13,26,7,0.23,0.029,11.71,13.53,6.32,-0.134,8.3,0.4,Low,0.02,238,False
2024-02-13,LK-DAI-064W3,64,26,5,0,85,0,0,2024-02-03,2024-02-13,7,10,0.082,0.055,7.0,8.5,4.07,-0.176,10.0,0.4,Low,0.02,173,False
2024-02-13,LK-DAI-AI89Y,67,16,7,0,76,16,3,2024-02-09,2024-02-13,12,4,0.158,0.019,10.29,13.97,7.32,-0.264,5.4,0.4,Medium,0.02,210,False
2024-02-13,LK-DAI-QQB9L,128,0,7,1,120,0,0,2024-02-03,2024-02-12,8,10,0.067,0.092,10.86,14.27,5.63,-0.239,8.4,0.4,Low,0.02,99,False
2024-02-13,LK-DAI-25A5P,114,0,7,0,107,0,0,2024-02-05,2024-02-11,31,8,0.29,0.031,11.14,13.53,4.24,-0.177,7.9,0.4,Low,0.02,251,False
2024-02-13,LK-DAI-F4ABU,178,48,13,0,213,0,0,2024-02-04,2024-02-13,21,9,0.099,0.047,18.71,20.97,6.4,-0.107,10.2,0.2,Low,0.02,184,False
2024-02-13,LK-DAI-Q95G3,62,0,4,0,58,36,3,2024-02-02,2024-02-08,22,11,0.379,0.103,4.71,6.33,3.38,-0.256,9.2,0.4,Low,0.02,96,False
2024-02-13,LK-DAI-PFDRW,182,39,13,0,208,0,0,2024-02-03,2024-02-13,13,10,0.062,0.038,16.71,21.07,6.86,-0.207,9.9,0.4,Low,0.02,253,False
2024-02-13,LK-DAI-2NV01,9,12,13,0,8,12,3,2024-02-13,2024-02-13,8,0,1.0,0.0,12.71,12.1,6.57,0.051,0.7,0.9,Critical,0.02,155,False
2024-02-13,LK-DAI-YLNFX,66,0,3,0,63,0,0,2024-02-06,2024-02-12,17,7,0.27,0.03,4.57,6.13,3.48,-0.255,10.3,0.2,Low,0.02,225,False
2024-02-13,LK-DAI-1OE5E,81,0,6,0,75,0,0,2024-02-02,2024-02-10,3,11,0.04,0.107,7.0,8.03,3.31,-0.129,9.3,0.4,Low,0.02,92,False
2024-02-13,LK-DAI-DJNV0,87,0,8,0,79,24,2,2024-02-04,2024-02-12,7,9,0.089,0.041,7.43,8.8,2.95,-0.156,9.0,0.4,Low,0.02,213,False
2024-02-13,LK-DAI-YMX9D,81,0,4,0,77,30,2,2024-02-04,2024-02-12,17,9,0.221,0.08,7.0,8.5,3.15,-0.176,9.1,0.4,Low,0.02,104,False
2024-02-13,LK-DAI-7UJOD,63,0,5,0,58,0,0,2024-02-03,2024-02-06,16,10,0.276,0.054,5.86,7.33,2.71,-0.201,7.9,0.4,Low,0.02,176,False
2024-02-13,LK-DAI-5RJN2,64,0,3,0,61,0,0,2024-02-02,2024-02-12,28,11,0.459,0.042,3.86,4.3,2.79,-0.103,14.2,0.05,Low,0.02,251,False
2024-02-13,LK-DAI-J8Y6R,105,43,10,0,138,0,0,2024-02-02,2024-02-13,9,11,0.065,0.092,11.86,13.33,6.32,-0.111,10.3,0.2,Low,0.02,109,False
2024-02-13,LK-DAI-WR965,151,0,10,0,141,0,0,2024-02-02,2024-02-12,9,11,0.064,0.048,10.86,14.77,8.24,-0.265,9.5,0.4,Low,0.02,217,False
2024-02-13,LK-BAK-SLAYN,32,17,0,0,49,0,0,2024-02-07,2024-02-13,15,6,0.306,0.051,5.57,6.0,6.42,-0.071,8.2,0.4,Low,0.02,111,False
2024-02-13,LK-BAK-KGEUI,19,0,2,0,17,0,0,2024-01-30,2024-02-10,1,14,0.059,0.102,2.43,2.4,2.2,0.012,7.1,0.4,Medium,0.02,123,False
2024-02-13,LK-BAK-OYC3R,15,30,2,0,43,0,0,2024-02-07,2024-02-13,13,6,0.302,0.05,5.14,3.9,2.89,0.319,11.0,0.2,Low,0.02,113,False
2024-02-13,LK-BAK-1QCWQ,35,0,1,0,34,0,0,2024-02-02,2024-02-02,34,11,1.0,0.099,2.29,2.6,1.8,-0.121,13.1,0.2,Low,0.02,100,False
2024-02-13,LK-BAK-V8OGA,59,0,2,0,57,0,0,2024-01-19,2024-02-07,21,25,0.368,0.581,2.0,2.07,2.72,-0.032,27.6,0.05,Low,0.15,18,False
2024-02-13,LK-BAK-D7OI0,38,0,0,1,37,0,0,2024-02-03,2024-02-07,8,10,0.216,0.06,3.0,5.27,5.17,-0.43,7.0,0.4,Medium,0.02,158,False
2024-02-13,LK-BAK-Q05PX,27,0,0,0,27,0,0,2024-02-06,2024-02-10,3,7,0.111,0.065,2.86,4.73,4.47,-0.396,5.7,0.4,Medium,0.02,100,False
2024-02-13,LK-BAK-K12V2,6,0,1,0,5,0,0,2024-02-02,2024-02-02,5,11,1.0,0.087,1.43,1.17,1.1,0.224,4.3,0.7,High,0.02,115,False
2024-02-13,LK-BAK-YK03O,19,16,3,0,32,0,0,2024-02-10,2024-02-13,16,3,0.5,0.027,6.14,5.87,3.37,0.047,5.5,0.4,Medium,0.02,109,False
2024-02-13,LK-BAK-EPADA,56,0,3,0,53,0,0,2024-02-06,2024-02-12,13,7,0.245,0.104,8.14,8.57,6.38,-0.049,6.2,0.4,Medium,0.02,60,False
2024-02-13,LK-BAK-3E1I1,46,0,1,0,45,0,0,2024-01-29,2024-02-11,13,15,0.289,0.134,1.43,2.77,2.62,-0.484,16.3,0.05,Low,0.02,97,False
2024-02-13,LK-BAK-KMBY9,31,0,1,0,30,0,0,2024-01-27,2024-01-27,30,17,1.0,0.425,0.86,1.33,1.16,-0.357,22.5,0.05,Low,0.02,23,False
2024-02-13,LK-BAK-W79WC,35,34,1,0,68,0,0,2024-01-27,2024-02-13,34,17,0.5,0.215,2.43,1.93,1.44,0.256,35.2,0.05,Low,0.02,62,False
2024-02-13,LK-BAK-PKZGG,38,0,2,0,36,0,0,2024-02-04,2024-02-10,10,9,0.278,0.093,3.57,3.93,3.16,-0.092,9.2,0.4,Low,0.02,88,False
2024-02-13,LK-BAK-41IZX,60,0,3,0,57,0,0,2024-01-31,2024-02-12,1,13,0.018,0.224,3.86,6.0,6.61,-0.357,9.5,0.4,Low,0.02,45,False
2024-02-13,LK-BAK-DGBXN,22,14,2,0,34,0,0,2024-02-07,2024-02-13,6,6,0.176,0.072,4.29,3.47,2.16,0.236,9.8,0.4,Low,0.02,77,False
2024-02-13,LK-BAK-2CWT0,33,0,3,0,30,0,0,2024-01-30,2024-02-02,1,14,0.033,0.151,2.43,2.8,3.02,-0.133,10.7,0.2,Low,0.02,79,False
2024-02-13,LK-BAK-ZPD2T,43,0,2,0,41,0,0,2024-01-19,2024-01-31,5,25,0.122,0.2,2.43,2.63,2.43,-0.078,15.6,0.05,Low,0.02,100,False
2024-02-13,LK-BAK-NT0MQ,36,0,4,1,31,0,0,2024-02-07,2024-02-10,7,6,0.226,0.071,4.71,6.9,5.93,-0.317,4.5,0.7,High,0.02,78,False
2024-02-13,LK-BAK-DQFJ6,27,0,1,0,26,0,0,2024-02-09,2024-02-09,26,4,1.0,0.026,2.0,1.6,1.91,0.25,16.2,0.05,Low,0.02,149,False
2024-02-13,LK-BAK-CC1M3,20,28,0,0,48,0,0,2024-02-05,2024-02-13,20,8,0.417,0.118,2.71,3.83,2.52,-0.292,12.5,0.2,Low,0.02,60,False
2024-02-13,LK-BAK-UDP2F,42,0,0,0,42,0,0,2024-02-07,2024-02-11,15,6,0.357,0.095,5.57,7.0,4.68,-0.204,6.0,0.4,Medium,0.02,57,False
2024-02-13,LK-BAK-SIJPY,20,23,3,0,40,0,0,2024-02-06,2024-02-13,17,7,0.425,0.065,4.57,5.8,6.33,-0.212,6.9,0.4,Medium,0.02,101,False
2024-02-13,LK-BAK-YF0D0,25,0,2,0,23,18,2,2024-02-05,2024-02-09,5,8,0.217,0.048,2.57,3.43,3.24,-0.251,6.7,0.4,Medium,0.02,159,False
2024-02-13,LK-BAK-YN6SJ,29,12,4,0,37,0,0,2024-02-07,2024-02-13,1,6,0.027,0.049,7.0,6.6,3.9,0.061,5.6,0.4,Medium,0.02,116,False
2024-02-13,LK-BAK-9DL5T,25,0,3,0,22,0,0,2024-02-06,2024-02-06,22,7,1.0,0.1,3.71,4.7,3.29,-0.21,4.7,0.7,High,0.02,63,False
2024-02-13,LK-BAK-3W563,11,19,1,0,29,0,0,2024-02-02,2024-02-13,10,11,0.345,0.125,1.86,2.17,1.98,-0.143,13.4,0.2,Low,0.02,77,False
2024-02-13,LK-BAK-EXUYH,37,0,4,1,32,22,2,2024-02-06,2024-02-08,10,7,0.312,0.117,3.43,5.03,4.31,-0.319,6.4,0.4,Medium,0.02,53,False
2024-02-13,LK-BAK-K03W0,42,0,2,0,40,0,0,2024-02-03,2024-02-11,7,10,0.175,0.112,3.29,3.33,2.83,-0.014,12.0,0.2,Low,0.02,79,False
2024-02-13,LK-BAK-QXGNR,41,0,3,1,37,17,3,2024-02-06,2024-02-11,3,7,0.081,0.085,4.71,5.53,3.84,-0.148,6.7,0.4,Medium,0.02,75,False
2024-02-13,LK-INS-P1V3Z,88,0,3,0,85,0,0,2024-01-31,2024-02-08,28,13,0.329,0.065,6.0,5.97,4.08,0.006,14.2,0.05,Low,0.02,188,False
2024-02-13,LK-INS-GP51K,81,0,0,0,81,0,0,2024-01-18,2024-02-09,23,26,0.284,0.096,3.57,2.8,2.26,0.276,28.9,0.05,Low,0.02,246,False
2024-02-13,LK-INS-665DL,46,48,3,0,91,0,0,2024-02-05,2024-02-13,43,8,0.473,0.016,6.86,6.73,4.4,0.018,13.5,0.2,Low,0.02,485,False
2024-02-13,LK-INS-FF1BL,31,24,2,0,53,0,0,2024-02-01,2024-02-13,5,12,0.094,0.028,4.71,4.63,3.68,0.017,11.4,0.2,Low,0.02,423,False
2024-02-13,LK-INS-CVITW,53,0,3,0,50,0,0,2024-01-30,2024-02-06,5,14,0.1,0.029,2.86,4.43,4.38,-0.356,11.3,0.2,Low,0.02,474,False
2024-02-13,LK-INS-VYV2G,64,0,0,0,64,0,0,2024-02-04,2024-02-10,22,9,0.344,0.02,5.86,5.83,4.45,0.004,11.0,0.2,Low,0.02,452,False
2024-02-13,LK-INS-SZWD0,121,0,0,0,121,0,0,2023-12-24,2024-02-05,1,51,0.008,0.141,1.29,1.97,2.43,-0.346,61.5,0.05,Low,0.02,310,False
2024-02-13,LK-INS-IKGEQ,61,0,0,0,61,0,0,2024-01-28,2024-02-10,19,16,0.311,0.032,4.29,4.33,4.56,-0.011,14.1,0.05,Low,0.02,491,False
2024-02-13,LK-INS-ELOU8,80,0,2,0,78,0,0,2024-01-23,2024-02-01,25,21,0.321,0.046,3.0,3.9,2.64,-0.231,20.0,0.05,Low,0.02,433,False
2024-02-13,LK-INS-YTAUL,57,0,0,0,57,0,0,2024-01-13,2024-02-01,14,31,0.246,0.064,2.0,2.0,1.61,0.0,28.5,0.05,Low,0.02,453,False
2024-02-13,LK-INS-Q8HKE,63,0,3,0,60,0,0,2024-02-03,2024-02-10,16,10,0.267,0.022,6.43,6.23,4.59,0.031,9.6,0.4,Low,0.02,438,False
2024-02-13,LK-INS-9HBN5,89,0,4,0,85,0,0,2024-02-02,2024-02-10,25,11,0.294,0.032,8.43,8.67,6.32,-0.027,9.8,0.4,Low,0.02,328,False
2024-02-13,LK-INS-T1YJF,102,0,6,0,96,0,0,2024-02-02,2024-02-07,36,11,0.375,0.02,4.29,7.23,7.66,-0.408,13.3,0.2,Low,0.02,529,False
2024-02-13,LK-INS-BB6BN,25,58,3,0,80,0,0,2024-01-24,2024-02-13,22,20,0.275,0.037,2.0,2.67,1.96,-0.25,30.0,0.05,Low,0.02,525,False
2024-02-13,LK-INS-37QQY,79,0,5,0,74,0,0,2024-01-29,2024-02-07,21,15,0.284,0.043,5.43,5.1,4.33,0.064,14.5,0.05,Low,0.02,334,False
2024-02-13,LK-INS-KMUSO,107,0,5,0,102,0,0,2024-02-06,2024-02-12,48,7,0.471,0.015,7.43,8.23,5.06,-0.098,12.4,0.2,Low,0.02,453,False
2024-02-13,LK-INS-UMYGY,47,0,0,0,47,0,0,2024-02-05,2024-02-12,17,8,0.362,0.021,5.0,5.33,4.5,-0.062,8.8,0.4,Low,0.02,379,False
2024-02-13,LK-INS-56WAF,58,43,5,0,96,0,0,2024-02-02,2024-02-13,10,11,0.104,0.033,8.71,7.67,4.89,0.137,12.5,0.2,Low,0.02,322,False
2024-02-13,LK-INS-WS44C,48,48,5,0,91,0,0,2024-01-30,2024-02-13,43,14,0.473,0.028,4.86,4.9,6.44,-0.009,18.6,0.05,Low,0.02,486,False
2024-02-13,LK-INS-GN74F,54,51,3,0,102,0,0,2024-02-07,2024-02-13,51,6,0.5,0.015,7.57,7.93,4.59,-0.046,12.9,0.2,Low,0.02,386,False
2024-02-13,LK-INS-IPAR0,59,0,4,0,55,0,0,2024-02-06,2024-02-11,26,7,0.473,0.015,5.57,7.8,6.11,-0.286,7.1,0.4,Medium,0.02,470,False
2024-02-13,LK-INS-SSVIW,45,45,3,0,87,0,0,2024-02-02,2024-02-13,42,11,0.483,0.026,5.86,5.03,3.5,0.164,17.3,0.05,Low,0.02,409,False
2024-02-13,LK-INS-ZVK2J,33,0,6,0,27,0,0,2024-02-06,2024-02-06,27,7,1.0,0.032,8.0,6.63,6.47,0.206,4.1,0.7,High,0.02,212,False
2024-02-13,LK-INS-V60XN,56,0,2,0,54,0,0,2024-01-17,2024-01-31,4,27,0.074,0.105,4.29,3.63,2.4,0.18,14.9,0.05,Low,0.02,231,False
2024-02-13,LK-INS-0MX1E,93,0,4,0,89,0,0,2024-02-02,2024-02-12,32,11,0.36,0.035,7.71,6.73,6.03,0.146,13.2,0.2,Low,0.02,303,False
2024-02-13,LK-INS-8YB7W,56,36,5,0,87,0,0,2024-02-04,2024-02-13,15,9,0.172,0.03,5.43,7.17,5.2,-0.243,12.1,0.2,Low,0.02,294,False
2024-02-13,LK-INS-ACOSY,35,0,0,0,35,0,0,2024-01-25,2024-02-07,4,19,0.114,0.065,1.43,1.97,1.85,-0.274,17.8,0.05,Low,0.02,272,False
2024-02-13,LK-INS-2GDGK,71,0,2,0,69,0,0,2024-01-26,2024-02-10,29,18,0.42,0.051,1.71,2.3,1.51,-0.255,30.0,0.05,Low,0.02,332,False
2024-02-13,LK-INS-OXDTP,48,0,3,0,45,0,0,2024-02-01,2024-02-10,12,12,0.267,0.063,2.71,3.17,2.46,-0.143,14.2,0.05,Low,0.02,177,False
2024-02-13,LK-INS-6US7R,94,0,2,0,92,0,0,2024-01-16,2024-02-12,6,28,0.065,0.077,3.14,2.83,1.95,0.109,32.5,0.05,Low,0.02,335,False
2024-02-13,LK-INS-4M41K,65,0,3,0,62,0,0,2024-02-05,2024-02-12,10,8,0.161,0.036,11.86,8.77,5.83,0.353,7.1,0.4,Medium,0.02,215,False
2024-02-13,LK-INS-RCTLT,85,0,3,0,82,0,0,2024-01-31,2024-02-10,24,13,0.293,0.029,4.43,4.47,3.4,-0.009,18.4,0.05,Low,0.02,434,False
2024-02-13,LK-INS-RA6WI,55,0,0,0,55,0,0,2024-01-28,2024-01-28,55,16,1.0,0.068,2.43,2.0,2.25,0.214,27.5,0.05,Low,0.02,218,False
2024-02-13,LK-INS-OEYTL,65,0,5,0,60,0,0,2024-02-06,2024-02-11,26,7,0.433,0.019,5.43,6.27,5.78,-0.134,9.6,0.4,Low,0.02,362,False
2024-02-13,LK-INS-NF5CA,12,41,0,0,53,0,0,2024-02-11,2024-02-13,12,2,0.226,0.007,10.43,6.43,7.33,0.621,8.2,0.4,Low,0.02,267,False
2024-02-13,LK-SNK-PUG99,58,0,1,0,57,0,0,2023-11-25,2024-02-06,18,80,0.316,0.271,1.43,1.0,1.44,0.429,57.0,0.05,Low,0.02,215,False
2024-02-13,LK-SNK-HJW6Q,48,0,0,0,48,0,0,2023-11-23,2024-01-17,6,82,0.125,0.352,0.29,1.2,2.09,-0.762,40.0,0.05,Low,0.02,151,False
2024-02-13,LK-SNK-LD05N,48,0,0,0,48,0,0,2023-11-18,2024-01-19,20,87,0.417,0.397,0.86,0.5,0.85,0.714,96.0,0.05,Low,0.02,132,False
2024-02-13,LK-SNK-EYCE4,23,26,0,0,49,0,0,2024-01-15,2024-02-13,23,29,0.469,0.111,2.86,1.13,1.86,1.521,43.2,0.05,Low,0.02,232,False
2024-02-13,LK-SNK-4K00I,66,0,0,0,66,0,0,2023-11-26,2024-02-07,18,79,0.273,0.329,0.43,1.43,2.2,-0.701,46.0,0.05,Low,0.02,161,False
2024-02-13,LK-SNK-QIUA0,34,0,0,0,34,0,0,2024-01-09,2024-01-09,34,35,1.0,0.132,0.14,0.6,1.54,-0.762,56.7,0.05,Low,0.02,231,False
2024-02-13,LK-SNK-G5WZA,34,0,1,0,33,0,0,2023-11-03,2024-01-31,7,102,0.212,0.318,1.29,0.7,1.19,0.837,47.1,0.05,Low,0.02,219,False
2024-02-13,LK-SNK-5DNWN,71,0,0,0,71,0,0,2023-11-29,2024-02-03,25,76,0.352,0.211,0.71,0.8,1.05,-0.107,88.8,0.05,Low,0.02,284,False
2024-02-13,LK-SNK-YJCMR,41,0,1,0,40,0,0,2023-10-02,2024-01-15,10,134,0.25,0.41,1.0,0.8,1.58,0.25,50.0,0.05,Low,0.02,193,False
2024-02-13,LK-SNK-FEFFH,29,0,0,0,29,0,0,2023-11-07,2024-01-25,5,98,0.172,0.583,1.0,0.47,1.43,1.143,62.1,0.05,Low,0.15,70,False
