date,sku,UnitsSold,UnitPriceLKR,PromotionFlag,PromotionType,StockoutFlag,DemandExceededSupply,LostSalesQty
2025-01-13,LK-TEA-DNON4,21,504.95,False,,0,0,0
2025-01-13,LK-TEA-EZP7Q,19,257.26,False,,0,0,0
2025-01-13,LK-TEA-IQIUX,13,446.82,False,,0,0,0
2025-01-13,LK-TEA-8V0BJ,19,333.67,False,,0,0,0
2025-01-13,LK-TEA-L9R9K,20,318.91,False,,0,0,0
2025-01-13,LK-TEA-JZP97,36,371.03,False,,0,0,0
2025-01-13,LK-TEA-1G7IR,19,1598.87,False,,0,0,0
2025-01-13,LK-TEA-8X8L0,18,351.35,False,,0,0,0
2025-01-13,LK-TEA-NOX8F,26,747.58,False,,0,0,0
2025-01-13,LK-TEA-WDS9Y,15,330.76,False,,0,0,0
2025-01-13,LK-TEA-CBDPD,17,3107.61,False,,0,0,0
2025-01-13,LK-TEA-1Q3M7,25,191.61,False,,0,0,0
2025-01-13,LK-TEA-0K3WY,8,1262.24,False,,0,0,0
2025-01-13,LK-TEA-D1FPE,12,166.27,False,,0,0,0
2025-01-13,LK-TEA-0VTKR,16,327.77,False,,0,0,0
2025-01-13,LK-TEA-QPF0Q,13,430.24,False,,0,0,0
2025-01-13,LK-TEA-K0YEH,19,439.73,False,,0,0,0
2025-01-13,LK-HOU-BDW56,5,412.91,False,,0,0,0
2025-01-13,LK-HOU-DN1MX,4,1429.22,False,,0,0,0
2025-01-13,LK-HOU-MO1PO,10,493.07,False,,0,0,0
2025-01-13,LK-HOU-X5WWP,7,879.87,False,,0,0,0
2025-01-13,LK-HOU-FB2VI,7,608.73,False,,0,0,0
2025-01-13,LK-HOU-Z7X4I,4,352.04,False,,0,0,0
2025-01-13,LK-HOU-EHR07,12,140.19,False,,0,0,0
2025-01-13,LK-HOU-Q5L2X,6,515.77,False,,0,0,0
2025-01-13,LK-HOU-T18S1,7,577.58,False,,0,0,0
2025-01-13,LK-HOU-PO4LJ,15,275.28,True,Flash,0,0,0
2025-01-13,LK-HOU-TVD1X,7,261.75,False,,0,0,0
2025-01-13,LK-HOU-XGC7J,4,209.61,False,,0,0,0
2025-01-13,LK-HOU-V8LYM,9,499.76,False,,0,0,0
2025-01-13,LK-HOU-Z1T2X,4,697.2,False,,0,0,0
2025-01-13,LK-HOU-YZG3W,7,149.47,True,BOGOF,0,0,0
2025-01-13,LK-HOU-VGV0E,8,383.83,False,,0,0,0
2025-01-13,LK-HOU-ESRSB,5,1008.51,False,,0,0,0
2025-01-13,LK-HOU-CWBPA,5,425.14,False,,0,0,0
2025-01-13,LK-HOU-7N6Y2,7,792.27,False,,0,0,0
2025-01-13,LK-HOU-N25WM,7,825.83,False,,0,0,0
2025-01-13,LK-HOU-EBEVS,3,321.31,False,,0,0,0
2025-01-13,LK-HOU-M9XHC,3,732.14,False,,0,0,0
2025-01-13,LK-HOU-QHR13,5,143.09,False,,0,0,0
2025-01-13,LK-HOU-5ZMTG,8,600.91,False,,0,0,0
2025-01-13,LK-HOU-5CF72,8,551.9,False,,0,0,0
2025-01-13,LK-HOU-5HCQX,7,304.67,True,Bundle,0,0,0
2025-01-13,LK-PER-BHH5O,2,140.35,False,,0,0,0
2025-01-13,LK-PER-IP11Y,1,303.47,False,,0,0,0
2025-01-13,LK-PER-HZ43X,1,866.07,False,,0,0,0
2025-01-13,LK-PER-Z9C65,1,418.12,False,,0,0,0
2025-01-13,LK-PER-ZAGRD,4,274.1,True,Flash,0,0,0
2025-01-13,LK-PER-2BH2N,13,320.54,False,,0,0,0
2025-01-13,LK-PER-A5O47,2,327.75,False,,0,0,0
2025-01-13,LK-PER-W580Y,2,170.14,False,,0,0,0
2025-01-13,LK-PER-1HJR6,9,218.87,False,,0,0,0
2025-01-13,LK-PER-D070E,2,304.63,False,,0,0,0
2025-01-13,LK-BAB-9L3H0,2,835.47,False,,0,0,0
2025-01-13,LK-BAB-RXPUD,1,973.12,False,,0,0,0
2025-01-13,LK-BAB-ZUXSF,1,1349.42,False,,1,1,3
2025-01-13,LK-BAB-M08TV,4,372.93,False,,0,0,0
2025-01-13,LK-BAB-Y7ERY,2,671.23,False,,0,0,0
2025-01-13,LK-BAB-DDAFS,19,402.69,False,,0,0,0
2025-01-13,LK-FRZ-LWIMR,5,487.68,True,Near-Expiry,0,0,0
2025-01-13,LK-FRZ-0EV6X,4,699.74,False,,0,0,0
2025-01-13,LK-FRZ-96QZ6,1,1148.39,False,,0,0,0
2025-01-13,LK-FRZ-GBIBF,2,1392.68,False,,0,0,0
2025-01-13,LK-FRZ-6DGG5,2,832.21,False,,0,0,0
2025-01-13,LK-FRZ-DNH4N,7,452.33,False,,1,1,21
2025-01-14,LK-RIC-XAJI0,30,201.94,True,Flash,0,0,0
2025-01-14,LK-RIC-ZMF8M,10,1338.17,False,,0,0,0
2025-01-14,LK-RIC-UY41I,12,1400.38,False,,0,0,0
2025-01-14,LK-RIC-6OH9S,16,258.34,False,,0,0,0
2025-01-14,LK-RIC-MKFAZ,6,212.65,False,,0,0,0
2025-01-14,LK-RIC-EIMVI,9,275.89,False,,0,0,0
2025-01-14,LK-RIC-3GDPP,12,907.0,False,,0,0,0
2025-01-14,LK-RIC-B9487,18,243.15,False,,0,0,0
2025-01-14,LK-RIC-BCXUL,20,238.11,False,,0,0,0
2025-01-14,LK-RIC-5NF4Z,12,342.25,False,,0,0,0
2025-01-14,LK-RIC-R64DP,4,1475.8,False,,1,1,17
2025-01-14,LK-RIC-L6246,14,345.81,False,,1,1,1
2025-01-14,LK-RIC-3J2D5,9,1432.43,False,,0,0,0
2025-01-14,LK-RIC-7E8G8,27,182.6,True,BOGOF,1,1,22
2025-01-14,LK-RIC-0HP87,14,1466.17,False,,0,0,0
2025-01-14,LK-RIC-KPUXQ,8,488.03,False,,0,0,0
2025-01-14,LK-RIC-TUL1P,13,335.58,False,,1,1,12
2025-01-14,LK-RIC-6CFNF,17,228.87,False,,0,0,0
2025-01-14,LK-RIC-0TVHH,14,205.89,False,,0,0,0
2025-01-14,LK-RIC-JLQM5,5,230.74,False,,0,0,0
2025-01-14,LK-RIC-4VE92,20,338.01,False,,1,1,19
2025-01-14,LK-RIC-ZJA8D,32,980.43,True,Discount,0,0,0
2025-01-14,LK-RIC-LZJJE,9,319.86,False,,0,0,0
2025-01-14,LK-RIC-ZEBBK,9,1144.99,False,,1,1,9
2025-01-14,LK-RIC-FUK9E,15,241.08,False,,0,0,0
2025-01-14,LK-RIC-HXFGC,33,259.9,True,Flash,0,0,0
2025-01-14,LK-RIC-EIFJF,8,316.88,False,,0,0,0
2025-01-14,LK-RIC-VAIY4,22,179.5,True,Near-Expiry,0,0,0
2025-01-14,LK-RIC-LYK83,8,338.26,False,,0,0,0
2025-01-14,LK-RIC-PBJEK,15,276.27,False,,1,1,4
2025-01-14,LK-RIC-49ITN,13,322.61,False,,0,0,0
2025-01-14,LK-RIC-1N759,7,244.33,False,,0,0,0
2025-01-14,LK-RIC-SQ0OX,20,170.81,True,BOGOF,0,0,0
2025-01-14,LK-RIC-0PDW5,16,1209.09,False,,0,0,0
2025-01-14,LK-RIC-I6FQJ,16,361.0,False,,0,0,0
2025-01-14,LK-RIC-IUU9K,8,1349.22,False,,0,0,0
2025-01-14,LK-RIC-BNE6L,17,339.32,False,,0,0,0
2025-01-14,LK-RIC-0982N,18,1204.54,False,,0,0,0
2025-01-14,LK-RIC-XWQZX,15,688.99,False,,0,0,0
2025-01-14,LK-DRY-4W7KY,7,324.15,False,,0,0,0
2025-01-14,LK-DRY-92H3T,47,249.31,True,Near-Expiry,0,0,0
2025-01-14,LK-DRY-AJEPE,10,227.68,False,,0,0,0
2025-01-14,LK-DRY-PDZP6,17,355.54,False,,0,0,0
2025-01-14,LK-DRY-X1ZHQ,23,249.98,False,,0,0,0
2025-01-14,LK-DRY-NEC8U,5,98.02,False,,0,0,0
2025-01-14,LK-DRY-U3493,15,177.79,False,,0,0,0
2025-01-14,LK-DRY-TNQFL,10,245.22,False,,0,0,0
2025-01-14,LK-DRY-DYVSL,17,89.22,False,,0,0,0
2025-01-14,LK-DRY-43C5B,47,93.39,True,BOGOF,0,0,0
2025-01-14,LK-DRY-SOLML,11,151.0,False,,0,0,0
2025-01-14,LK-DRY-3C54W,16,103.25,False,,0,0,0
2025-01-14,LK-DRY-XBZ9S,6,92.05,False,,0,0,0
2025-01-14,LK-DRY-5MUFM,11,147.07,False,,0,0,0
2025-01-14,LK-DRY-GH8RI,19,89.32,True,BOGOF,0,0,0
2025-01-14,LK-DRY-POYIP,5,145.88,False,,0,0,0
2025-01-14,LK-DRY-EJX5T,4,165.7,False,,0,0,0
2025-01-14,LK-DRY-NB74X,19,63.42,False,,0,0,0
2025-01-14,LK-DRY-P2QD6,13,1576.39,False,,0,0,0
2025-01-14,LK-DRY-2SA5B,16,416.78,False,,0,0,0
2025-01-14,LK-DRY-LEN60,29,846.52,True,Flash,0,0,0
2025-01-14,LK-DRY-VPYMB,6,1040.97,False,,0,0,0
2025-01-14,LK-DRY-8BFQN,30,328.35,False,,0,0,0
2025-01-14,LK-DRY-HWY9H,31,387.78,False,,0,0,0
2025-01-14,LK-DRY-2ATN2,20,234.8,False,,0,0,0
2025-01-14,LK-DRY-52XG8,20,486.44,False,,0,0,0
2025-01-14,LK-DRY-KTSG7,12,176.09,False,,0,0,0
2025-01-14,LK-DRY-XKI3O,10,261.66,False,,0,0,0
2025-01-14,LK-DRY-LQJID,7,219.88,False,,0,0,0
2025-01-14,LK-DRY-HMBR5,9,366.17,False,,0,0,0
2025-01-14,LK-DRY-K9YE9,16,142.05,False,,0,0,0
2025-01-14,LK-DRY-7LOW4,17,258.17,False,,0,0,0
2025-01-14,LK-DRY-R821U,9,65.84,False,,0,0,0
2025-01-14,LK-DRY-1750C,18,100.9,False,,0,0,0
2025-01-14,LK-DRY-VGIUI,18,98.03,False,,0,0,0
2025-01-14,LK-DRY-C7X0H,13,181.06,False,,0,0,0
2025-01-14,LK-DRY-AT7O7,15,52.11,False,,0,0,0
2025-01-14,LK-DRY-G05KB,13,153.53,False,,0,0,0
2025-01-14,LK-DRY-JG02U,10,146.28,False,,0,0,0
2025-01-14,LK-DRY-K0AXY,16,139.42,False,,0,0,0
2025-01-14,LK-DRY-OTQTX,8,178.56,False,,0,0,0
2025-01-14,LK-DRY-EHUDS,11,149.07,False,,0,0,0
2025-01-14,LK-DRY-MC97C,15,211.73,False,,0,0,0
2025-01-14,LK-DRY-T0IAA,22,132.85,False,,0,0,0
2025-01-14,LK-DRY-HDBVZ,34,691.67,False,,0,0,0
2025-01-14,LK-DRY-59SOJ,29,1045.65,False,,0,0,0
2025-01-14,LK-DRY-4FQCO,22,274.36,True,Flash,0,0,0
2025-01-14,LK-DRY-G10UR,22,979.9,False,,0,0,0
2025-01-14,LK-BEV-SRD9Q,6,156.98,False,,0,0,0
2025-01-14,LK-BEV-RXYJ3,24,307.45,True,Near-Expiry,1,1,6
2025-01-14,LK-BEV-O4IZA,8,315.4,False,,0,0,0
2025-01-14,LK-BEV-P7G7S,7,492.38,False,,0,0,0
2025-01-14,LK-BEV-DNTCA,10,184.72,False,,0,0,0
2025-01-14,LK-BEV-XG4AH,7,472.25,False,,0,0,0
2025-01-14,LK-BEV-4M18O,8,355.67,False,,0,0,0
2025-01-14,LK-BEV-ZW0LD,9,522.7,False,,1,1,17
2025-01-14,LK-BEV-AO20U,22,236.25,True,BOGOF,0,0,0
2025-01-14,LK-BEV-WVHDK,5,164.23,False,,0,0,0
2025-01-14,LK-BEV-W82LK,19,295.06,False,,0,0,0
2025-01-14,LK-BEV-1XMXB,4,228.82,False,,0,0,0
2025-01-14,LK-BEV-F9RK7,10,420.69,False,,0,0,0
2025-01-14,LK-BEV-4XYF9,12,465.59,False,,0,0,0
2025-01-14,LK-BEV-GU2HB,3,420.87,False,,0,0,0
2025-01-14,LK-BEV-TVG9K,8,157.16,False,,0,0,0
2025-01-14,LK-BEV-JOQW5,11,265.6,False,,0,0,0
2025-01-14,LK-BEV-RLKTE,10,129.44,False,,0,0,0
2025-01-14,LK-BEV-ECN0D,9,206.94,False,,0,0,0
2025-01-14,LK-BEV-4DD1V,7,267.01,False,,0,0,0
2025-01-14,LK-BEV-S0KB6,16,652.46,False,,0,0,0
2025-01-14,LK-BEV-181AC,8,420.47,False,,0,0,0
2025-01-14,LK-BEV-TOW4Y,13,469.58,True,BOGOF,0,0,0
2025-01-14,LK-BEV-8S2ZG,3,367.41,False,,0,0,0
2025-01-14,LK-BEV-3UEYB,8,278.29,False,,0,0,0
2025-01-14,LK-BEV-0T2F7,15,167.91,False,,0,0,0
2025-01-14,LK-BEV-LJCH2,10,347.53,False,,0,0,0
2025-01-14,LK-BEV-3ZB4L,7,319.57,False,,0,0,0
2025-01-14,LK-BEV-C2IHO,5,261.91,False,,1,1,8
2025-01-14,LK-BEV-W2292,8,177.56,False,,0,0,0
2025-01-14,LK-BEV-9DXJ3,13,184.82,False,,0,0,0
2025-01-14,LK-BEV-TGBCV,10,226.17,False,,0,0,0
2025-01-14,LK-BEV-8N7OD,11,468.85,False,,0,0,0
2025-01-14,LK-BEV-X5QJI,6,439.26,False,,0,0,0
2025-01-14,LK-BEV-IQ2BA,6,658.45,False,,0,0,0
2025-01-14,LK-BEV-FDHGZ,8,275.9,True,BOGOF,0,0,0
2025-01-14,LK-BEV-DHW9R,16,356.53,False,,0,0,0
2025-01-14,LK-BEV-C1YDM,16,334.55,True,BOGOF,1,1,7
2025-01-14,LK-BEV-UT4S7,5,559.74,False,,0,0,0
2025-01-14,LK-BEV-9IK01,11,414.5,False,,0,0,0
2025-01-14,LK-BEV-BG34I,8,147.84,False,,0,0,0
2025-01-14,LK-BEV-MF60Y,9,397.23,False,,0,0,0
2025-01-14,LK-BEV-J2K8X,5,236.59,False,,0,0,0
2025-01-14,LK-BEV-93MZY,11,203.97,False,,0,0,0
2025-01-14,LK-BEV-2LJK4,7,738.29,False,,0,0,0
2025-01-14,LK-BEV-969F5,2,820.79,False,,0,0,0
2025-01-14,LK-DAI-8QSSP,20,765.93,False,,0,0,0
2025-01-14,LK-DAI-JTB9X,19,2002.76,False,,0,0,0
2025-01-14,LK-DAI-ZP6SW,13,631.01,False,,0,0,0
2025-01-14,LK-DAI-IADDU,20,501.64,False,,0,0,0
2025-01-14,LK-DAI-PE46A,12,478.24,False,,0,0,0
2025-01-14,LK-DAI-JLZY1,24,147.06,False,,0,0,0
2025-01-14,LK-DAI-XF445,5,518.88,False,,0,0,0
2025-01-14,LK-DAI-ERXDO,5,418.54,False,,0,0,0
2025-01-14,LK-DAI-ZNQDX,13,617.18,False,,0,0,0
2025-01-14,LK-DAI-ZDO74,17,125.19,False,,0,0,0
2025-01-14,LK-DAI-XVL5P,14,480.53,False,,0,0,0
2025-01-14,LK-DAI-WKMY9,16,139.35,False,,0,0,0
2025-01-14,LK-DAI-NBCJ2,11,576.38,False,,0,0,0
2025-01-14,LK-DAI-YBNO2,10,617.64,False,,0,0,0
2025-01-14,LK-DAI-C80EB,16,498.33,False,,0,0,0
2025-01-14,LK-DAI-2TCZS,26,80.32,True,Discount,0,0,0
2025-01-14,LK-DAI-939AY,10,468.52,False,,0,0,0
2025-01-14,LK-DAI-GS8G8,8,515.44,False,,0,0,0
2025-01-14,LK-DAI-VK7N3,7,475.58,False,,0,0,0
2025-01-14,LK-DAI-VT8K0,17,129.01,True,Discount,0,0,0
2025-01-14,LK-DAI-TKCD0,19,152.91,False,,0,0,0
2025-01-14,LK-DAI-AIH0P,6,580.46,False,,0,0,0
2025-01-14,LK-DAI-064W3,6,223.95,False,,0,0,0
2025-01-14,LK-DAI-AI89Y,10,1129.42,False,,0,0,0
2025-01-14,LK-DAI-QQB9L,13,474.32,False,,0,0,0
2025-01-14,LK-DAI-25A5P,27,976.54,False,,0,0,0
2025-01-14,LK-DAI-F4ABU,24,1114.59,False,,0,0,0
2025-01-14,LK-DAI-Q95G3,13,618.37,False,,0,0,0
2025-01-14,LK-DAI-PFDRW,18,276.05,False,,0,0,0
2025-01-14,LK-DAI-2NV01,12,232.28,True,Near-Expiry,1,1,67
2025-01-14,LK-DAI-YLNFX,10,263.11,False,,0,0,0
2025-01-14,LK-DAI-1OE5E,7,531.31,False,,0,0,0
2025-01-14,LK-DAI-DJNV0,15,374.25,False,,0,0,0
2025-01-14,LK-DAI-YMX9D,12,578.84,False,,0,0,0
2025-01-14,LK-DAI-7UJOD,11,104.72,False,,0,0,0
2025-01-14,LK-DAI-5RJN2,18,432.69,False,,0,0,0
2025-01-14,LK-DAI-J8Y6R,16,113.58,False,,0,0,0
2025-01-14,LK-BAK-SLAYN,6,149.89,False,,0,0,0
2025-01-14,LK-BAK-OYC3R,7,124.86,False,,0,0,0
2025-01-14,LK-BAK-1QCWQ,4,334.67,False,,0,0,0
2025-01-14,LK-BAK-V8OGA,6,183.4,False,,0,0,0
2025-01-14,LK-BAK-Q05PX,7,198.12,False,,0,0,0
2025-01-14,LK-BAK-K12V2,4,307.9,False,,0,0,0
2025-01-14,LK-BAK-3E1I1,3,131.43,False,,0,0,0
2025-01-14,LK-BAK-KMBY9,5,525.86,False,,0,0,0
2025-01-14,LK-BAK-W79WC,4,172.16,False,,0,0,0
2025-01-14,LK-BAK-41IZX,6,126.32,False,,0,0,0
2025-01-14,LK-BAK-DGBXN,4,233.01,False,,0,0,0
2025-01-14,LK-BAK-2CWT0,8,119.09,False,,0,0,0
2025-01-14,LK-BAK-NT0MQ,2,105.75,False,,0,0,0
2025-01-14,LK-BAK-DQFJ6,11,544.17,False,,0,0,0
2025-01-14,LK-BAK-SIJPY,9,128.55,False,,0,0,0
2025-01-14,LK-BAK-YN6SJ,9,126.95,True,Discount,0,0,0
2025-01-14,LK-BAK-9DL5T,3,338.65,False,,0,0,0
2025-01-14,LK-BAK-3W563,8,178.03,False,,0,0,0
2025-01-14,LK-BAK-EXUYH,6,162.64,False,,0,0,0
2025-01-14,LK-BAK-QXGNR,3,318.96,False,,0,0,0
2025-01-14,LK-INS-GP51K,8,71.99,False,,0,0,0
2025-01-14,LK-INS-665DL,8,102.48,False,,0,0,0
2025-01-14,LK-INS-CVITW,5,99.72,False,,0,0,0
2025-01-14,LK-INS-VYV2G,8,99.62,False,,0,0,0
2025-01-14,LK-INS-SZWD0,11,84.38,False,,0,0,0
2025-01-14,LK-INS-IKGEQ,5,95.81,False,,0,0,0
2025-01-14,LK-INS-ELOU8,9,255.61,False,,0,0,0
2025-01-14,LK-INS-YTAUL,6,87.06,False,,0,0,0
2025-01-14,LK-INS-Q8HKE,3,184.65,False,,0,0,0
2025-01-14,LK-INS-T1YJF,13,95.42,False,,0,0,0
2025-01-14,LK-INS-BB6BN,9,90.38,False,,0,0,0
2025-01-14,LK-INS-37QQY,10,338.34,False,,0,0,0
2025-01-14,LK-INS-KMUSO,4,335.15,False,,0,0,0
2025-01-14,LK-INS-UMYGY,8,86.36,False,,0,0,0
2025-01-14,LK-INS-56WAF,10,384.14,True,Discount,0,0,0
2025-01-14,LK-INS-WS44C,6,671.33,False,,0,0,0
2025-01-14,LK-INS-GN74F,8,597.97,False,,1,1,1
2025-01-14,LK-INS-SSVIW,4,88.51,False,,0,0,0
2025-01-14,LK-INS-V60XN,4,108.91,False,,0,0,0
2025-01-14,LK-INS-0MX1E,13,91.28,False,,0,0,0
2025-01-14,LK-INS-8YB7W,14,80.23,False,,0,0,0
2025-01-14,LK-INS-ACOSY,3,64.44,False,,0,0,0
2025-01-14,LK-INS-2GDGK,4,95.54,False,,0,0,0
2025-01-14,LK-INS-OXDTP,11,188.62,False,,0,0,0
2025-01-14,LK-INS-4M41K,4,368.73,False,,0,0,0
2025-01-14,LK-INS-RCTLT,7,77.62,False,,1,1,9
2025-01-14,LK-INS-RA6WI,7,107.71,False,,0,0,0
2025-01-14,LK-INS-OEYTL,11,111.72,False,,0,0,0
2025-01-14,LK-INS-NF5CA,6,103.02,False,,0,0,0
2025-01-14,LK-SNK-LD05N,5,349.93,False,,0,0,0
2025-01-14,LK-SNK-5DNWN,1,178.63,False,,0,0,0
2025-01-14,LK-SNK-YJCMR,4,562.88,False,,0,0,0
2025-01-14,LK-SNK-TGGZ6,3,211.55,False,,0,0,0
2025-01-14,LK-SNK-K7ORF,3,169.25,False,,0,0,0
2025-01-14,LK-SNK-K38P6,2,238.42,False,,0,0,0
2025-01-14,LK-SNK-UZ1EG,5,128.39,False,,0,0,0
2025-01-14,LK-SNK-XKG6X,2,180.35,False,,0,0,0
2025-01-14,LK-SNK-UFQYM,4,447.36,False,,0,0,0
2025-01-14,LK-SNK-2JZNT,2,563.13,False,,0,0,0
2025-01-14,LK-SNK-EYYLH,3,510.33,False,,0,0,0
2025-01-14,LK-SNK-Q4PBG,2,338.03,False,,0,0,0
2025-01-14,LK-SNK-OU3DY,2,186.93,False,,0,0,0
2025-01-14,LK-SNK-1GAZ5,2,120.52,False,,0,0,0
2025-01-14,LK-SNK-FEJ2X,2,229.74,False,,0,0,0
2025-01-14,LK-SNK-PJVRN,4,137.0,False,,0,0,0
2025-01-14,LK-SNK-ITL8N,1,345.57,False,,0,0,0
2025-01-14,LK-TEA-PXAHK,18,535.43,False,,0,0,0
2025-01-14,LK-TEA-DNON4,16,499.19,False,,0,0,0
2025-01-14,LK-TEA-EZP7Q,12,258.21,False,,0,0,0
2025-01-14,LK-TEA-IQIUX,9,463.69,False,,0,0,0
2025-01-14,LK-TEA-8V0BJ,17,332.25,False,,0,0,0
2025-01-14,LK-TEA-L9R9K,14,321.89,False,,0,0,0
2025-01-14,LK-TEA-JZP97,33,375.34,False,,0,0,0
2025-01-14,LK-TEA-1G7IR,18,1604.63,False,,0,0,0
2025-01-14,LK-TEA-8X8L0,11,348.77,False,,0,0,0
2025-01-14,LK-TEA-NOX8F,20,762.98,False,,0,0,0
2025-01-14,LK-TEA-WDS9Y,12,325.5,False,,0,0,0
2025-01-14,LK-TEA-CBDPD,12,3065.3,False,,0,0,0
2025-01-14,LK-TEA-1Q3M7,25,194.76,False,,0,0,0
2025-01-14,LK-TEA-0K3WY,10,640.28,True,BOGOF,0,0,0
2025-01-14,LK-TEA-D1FPE,12,171.92,False,,0,0,0
2025-01-14,LK-TEA-0VTKR,10,327.39,False,,0,0,0
2025-01-14,LK-TEA-QPF0Q,8,424.18,False,,0,0,0
2025-01-14,LK-TEA-K0YEH,10,439.33,False,,0,0,0
2025-01-14,LK-HOU-PWEIJ,17,401.12,True,Discount,0,0,0
2025-01-14,LK-HOU-BDW56,6,410.45,False,,0,0,0
2025-01-14,LK-HOU-DN1MX,5,1409.87,False,,0,0,0
2025-01-14,LK-HOU-MO1PO,18,432.15,True,Discount,0,0,0
2025-01-14,LK-HOU-X5WWP,6,893.02,False,,0,0,0
2025-01-14,LK-HOU-5RQNS,3,896.88,False,,0,0,0
2025-01-14,LK-HOU-EHR07,5,141.07,False,,0,0,0
2025-01-14,LK-HOU-B66H3,4,489.96,False,,0,0,0
2025-01-14,LK-HOU-T18S1,11,577.65,False,,0,0,0
2025-01-14,LK-HOU-PO4LJ,4,326.04,True,Discount,1,1,4
2025-01-14,LK-HOU-F6J76,10,753.99,False,,0,0,0
2025-01-14,LK-HOU-TVD1X,7,263.35,False,,0,0,0
2025-01-14,LK-HOU-V8LYM,11,493.67,False,,0,0,0
2025-01-14,LK-HOU-Z1T2X,5,694.27,False,,0,0,0
2025-01-14,LK-HOU-YZG3W,5,295.8,False,,0,0,0
2025-01-14,LK-HOU-ESRSB,5,1017.27,False,,0,0,0
2025-01-14,LK-HOU-CWBPA,6,414.97,False,,0,0,0
2025-01-14,LK-HOU-N25WM,6,815.05,False,,0,0,0
2025-01-14,LK-HOU-EBEVS,10,276.29,True,Discount,0,0,0
2025-01-14,LK-HOU-M9XHC,5,719.85,False,,0,0,0
2025-01-14,LK-HOU-QHR13,5,143.46,False,,0,0,0
2025-01-14,LK-HOU-5ZMTG,9,593.4,False,,0,0,0
2025-01-14,LK-HOU-5CF72,7,549.08,False,,0,0,0
2025-01-14,LK-PER-BHH5O,1,141.27,False,,0,0,0
2025-01-14,LK-PER-IP11Y,3,311.81,False,,0,0,0
2025-01-14,LK-PER-AFCO3,6,718.35,False,,0,0,0
2025-01-14,LK-PER-QJSQC,2,357.26,False,,0,0,0
2025-01-14,LK-PER-SRYZX,2,307.54,True,Discount,0,0,0
2025-01-14,LK-PER-2BH2N,21,319.79,False,,0,0,0
2025-01-14,LK-BAB-8P47D,5,1021.57,False,,0,0,0
2025-01-14,LK-BAB-TVJ0P,2,420.79,False,,0,0,0
2025-01-14,LK-BAB-ZUXSF,5,1387.0,False,,0,0,0
2025-01-14,LK-BAB-DKEPL,21,2466.51,False,,0,0,0
2025-01-14,LK-BAB-DDAFS,28,319.85,True,Flash,1,1,10
2025-01-14,LK-FRZ-LWIMR,1,715.22,False,,0,0,0
2025-01-14,LK-FRZ-0EV6X,5,716.27,False,,0,0,0
2025-01-14,LK-FRZ-96QZ6,6,1153.81,False,,0,0,0
2025-01-14,LK-FRZ-F1N2O,3,1214.77,False,,0,0,0
2025-01-14,LK-FRZ-GBIBF,5,1385.39,False,,0,0,0
2025-01-14,LK-FRZ-WAM0K,6,633.89,False,,0,0,0
2025-01-14,LK-FRZ-F163L,2,841.21,False,,0,0,0
2025-01-14,LK-FRZ-FXI5N,1,497.17,False,,0,0,0
2025-01-14,LK-FRZ-DNH4N,14,459.43,False,,1,1,22
2025-01-15,LK-RIC-XAJI0,10,282.62,False,,0,0,0
2025-01-15,LK-RIC-ZMF8M,6,1293.51,False,,0,0,0
2025-01-15,LK-RIC-ZBIKC,6,230.35,False,,0,0,0
2025-01-15,LK-RIC-UY41I,10,1428.41,False,,0,0,0
2025-01-15,LK-RIC-6OH9S,12,256.06,False,,0,0,0
2025-01-15,LK-RIC-MKFAZ,5,214.87,False,,0,0,0
2025-01-15,LK-RIC-C58DR,11,343.47,False,,0,0,0
2025-01-15,LK-RIC-EIMVI,5,276.22,False,,0,0,0
2025-01-15,LK-RIC-3GDPP,10,911.99,False,,0,0,0
2025-01-15,LK-RIC-B9487,13,247.3,False,,0,0,0
2025-01-15,LK-RIC-RGHC0,14,187.38,False,,0,0,0
2025-01-15,LK-RIC-BCXUL,10,233.28,False,,0,0,0
2025-01-15,LK-RIC-5NF4Z,10,347.04,False,,0,0,0
2025-01-15,LK-RIC-R64DP,10,1457.78,False,,1,1,6
2025-01-15,LK-RIC-L6246,6,345.45,False,,1,1,6
2025-01-15,LK-RIC-3J2D5,6,1431.6,False,,0,0,0
2025-01-15,LK-RIC-0HP87,11,1461.3,False,,0,0,0
2025-01-15,LK-RIC-KPUXQ,6,486.74,False,,0,0,0
2025-01-15,LK-RIC-4COWG,15,220.97,False,,0,0,0
2025-01-15,LK-RIC-TUL1P,15,341.32,False,,0,0,0
2025-01-15,LK-RIC-6CFNF,15,226.2,False,,0,0,0
2025-01-15,LK-RIC-0TVHH,13,208.67,False,,0,0,0
2025-01-15,LK-RIC-JLQM5,6,232.79,False,,0,0,0
2025-01-15,LK-RIC-E8QJN,12,286.61,False,,1,1,5
2025-01-15,LK-RIC-4VE92,20,330.09,False,,1,1,1
2025-01-15,LK-RIC-3TRP0,24,300.85,False,,0,0,0
2025-01-15,LK-RIC-ZJA8D,13,1132.89,False,,0,0,0
2025-01-15,LK-RIC-LZJJE,7,322.44,False,,0,0,0
2025-01-15,LK-RIC-ZEBBK,12,1167.38,False,,0,0,0
2025-01-15,LK-RIC-FUK9E,12,247.17,False,,0,0,0
2025-01-15,LK-RIC-HXFGC,7,314.95,False,,0,0,0
2025-01-15,LK-RIC-EIFJF,8,312.77,False,,0,0,0
2025-01-15,LK-RIC-VAIY4,4,359.7,False,,0,0,0
