date,sku,openingStock,receivedQty,soldQty,discardedQty,closingStock,orderPlacedQty,supplierLeadTimeDays,oldestReceiptDate,newestReceiptDate,estimatedOldStockQty,oldestAgeDays,oldStockShare,ageRiskRatio,avgDailySales7d,avgDailySales30d,salesStdDev,demandTrend,daysOfStockRemaining,stockoutRisk,reorderUrgency,expiryRiskScore,daysToExpiry,nearExpiryFlag
2023-03-12,LK-BEV-UT4S7,65,0,9,0,56,0,0,2023-03-05,2023-03-11,14,7,0.25,0.03,7.43,8.0,5.25,-0.071,7.0,0.4,Medium,0.02,224,False
2023-03-12,LK-BEV-NRVBJ,36,0,10,0,26,0,0,2023-03-04,2023-03-07,9,8,0.346,0.022,5.71,5.73,3.79,-0.003,4.5,0.7,High,0.02,362,False
2023-03-12,LK-BEV-9IK01,22,20,0,0,42,0,0,2023-03-05,2023-03-12,2,7,0.048,0.019,5.14,6.17,5.18,-0.166,6.8,0.4,Medium,0.02,364,False
2023-03-12,LK-BEV-BG34I,31,0,0,0,31,0,0,2023-03-07,2023-03-11,14,5,0.452,0.026,2.29,2.47,2.43,-0.073,12.6,0.2,Low,0.02,190,False
2023-03-12,LK-BEV-MF60Y,30,12,0,0,42,0,0,2023-03-05,2023-03-12,6,7,0.143,0.018,2.0,4.4,5.64,-0.545,9.5,0.4,Low,0.02,382,False
2023-03-12,LK-BEV-J2K8X,32,0,0,0,32,0,0,2023-02-20,2023-03-08,12,20,0.375,0.086,0.43,1.23,2.04,-0.653,25.9,0.05,Low,0.02,212,False
2023-03-12,LK-BEV-RMJLJ,53,16,14,0,55,16,4,2023-03-06,2023-03-12,7,6,0.127,0.012,9.14,8.67,9.52,0.055,6.3,0.4,Medium,0.02,509,False
2023-03-12,LK-BEV-93MZY,27,0,1,0,26,0,0,2023-02-20,2023-03-02,4,20,0.154,0.043,1.14,1.57,0.96,-0.271,16.6,0.05,Low,0.02,446,False
2023-03-12,LK-BEV-2LJK4,45,18,8,0,55,18,3,2023-03-05,2023-03-12,1,7,0.018,0.016,6.57,7.1,3.36,-0.074,7.7,0.4,Low,0.02,444,False
2023-03-12,LK-BEV-969F5,32,0,3,0,29,0,0,2023-02-24,2023-03-07,5,16,0.172,0.06,1.29,1.83,1.65,-0.299,15.8,0.05,Low,0.02,250,False
2023-03-12,LK-BEV-WO8NB,16,0,0,0,16,0,0,2023-03-02,2023-03-07,3,10,0.188,0.029,1.29,2.0,1.44,-0.357,8.0,0.4,Low,0.02,329,False
2023-03-12,LK-DAI-8QSSP,1,13,14,0,0,13,2,,,0,0,0.0,0.0,14.29,14.73,7.39,-0.03,0.0,1.0,Critical,0.02,144,False
2023-03-12,LK-DAI-JTB9X,30,0,12,0,18,12,3,2023-03-11,2023-03-11,6,1,0.333,0.004,11.29,13.83,10.04,-0.184,1.3,0.9,Critical,0.02,266,False
2023-03-12,LK-DAI-ZP6SW,56,22,9,0,69,0,0,2023-03-05,2023-03-12,3,7,0.043,0.036,8.86,9.17,2.82,-0.034,7.5,0.4,Low,0.02,187,False
2023-03-12,LK-DAI-IADDU,27,18,21,0,24,18,3,2023-03-11,2023-03-12,6,1,0.25,0.005,18.86,19.57,5.28,-0.036,1.2,0.9,Critical,0.02,207,False
2023-03-12,LK-DAI-PE46A,178,41,25,1,193,41,2,2023-03-06,2023-03-12,29,6,0.15,0.031,19.43,22.43,7.91,-0.134,8.6,0.4,Low,0.02,186,False
2023-03-12,LK-DAI-5GE09,66,20,12,0,74,20,2,2023-03-06,2023-03-12,14,6,0.189,0.062,10.71,10.43,3.47,0.027,7.1,0.4,Medium,0.02,91,False
2023-03-12,LK-DAI-JLZY1,71,0,6,0,65,0,0,2023-03-04,2023-03-11,29,8,0.446,0.045,5.14,5.33,1.7,-0.036,12.2,0.2,Low,0.02,170,False
2023-03-12,LK-DAI-XF445,57,41,9,0,89,0,0,2023-03-01,2023-03-12,7,11,0.079,0.073,7.86,8.23,2.14,-0.046,10.8,0.2,Low,0.02,139,False
2023-03-12,LK-DAI-ERXDO,55,0,19,0,36,15,3,2023-03-09,2023-03-11,6,3,0.167,0.017,14.43,14.9,4.66,-0.032,2.4,0.7,Critical,0.02,174,False
2023-03-12,LK-DAI-ZNQDX,86,28,12,0,102,0,0,2023-03-05,2023-03-12,18,7,0.176,0.036,9.57,10.7,3.17,-0.105,9.5,0.4,Low,0.02,187,False
2023-03-12,LK-DAI-ZDO74,120,0,14,0,106,42,3,2023-03-03,2023-03-11,22,9,0.208,0.045,12.0,12.47,3.51,-0.037,8.5,0.4,Low,0.02,191,False
2023-03-12,LK-DAI-XVL5P,88,47,12,1,122,0,0,2023-03-05,2023-03-12,28,7,0.23,0.032,11.86,12.97,3.53,-0.086,9.4,0.4,Low,0.02,214,False
2023-03-12,LK-DAI-WKMY9,90,0,13,0,77,0,0,2023-03-06,2023-03-08,31,6,0.403,0.031,11.43,11.57,4.79,-0.012,6.7,0.4,Medium,0.02,190,False
2023-03-12,LK-DAI-NBCJ2,96,0,9,0,87,0,0,2023-03-05,2023-03-10,40,7,0.46,0.027,7.86,8.2,3.37,-0.042,10.6,0.2,Low,0.02,255,False
2023-03-12,LK-DAI-YBNO2,94,0,13,0,81,0,0,2023-03-05,2023-03-08,35,7,0.432,0.027,13.14,13.5,4.46,-0.026,6.0,0.4,Medium,0.02,248,False
2023-03-12,LK-DAI-C80EB,72,0,10,0,62,0,0,2023-03-06,2023-03-09,30,6,0.484,0.06,8.86,9.23,3.68,-0.041,6.7,0.4,Medium,0.02,94,False
2023-03-12,LK-DAI-2TCZS,42,0,6,0,36,0,0,2023-03-02,2023-03-07,3,10,0.083,0.069,5.14,5.07,1.15,0.015,7.1,0.4,Medium,0.02,134,False
2023-03-12,LK-DAI-939AY,59,45,9,0,95,0,0,2023-02-28,2023-03-12,5,12,0.053,0.074,7.43,8.77,3.68,-0.153,10.8,0.2,Low,0.02,150,False
2023-03-12,LK-DAI-GS8G8,41,16,8,0,49,0,0,2023-03-03,2023-03-12,1,9,0.02,0.045,6.43,6.63,1.54,-0.031,7.4,0.4,Medium,0.02,192,False
2023-03-12,LK-DAI-GJC36,41,14,6,0,49,0,0,2023-03-05,2023-03-12,7,7,0.143,0.028,5.86,6.2,1.58,-0.055,7.9,0.4,Low,0.02,241,False
2023-03-12,LK-DAI-VK7N3,63,0,5,0,58,0,0,2023-03-04,2023-03-10,23,8,0.397,0.03,4.71,5.53,1.84,-0.148,10.5,0.2,Low,0.02,255,False
2023-03-12,LK-DAI-VT8K0,103,0,15,0,88,0,0,2023-03-05,2023-03-08,40,7,0.455,0.051,12.57,12.5,3.41,0.006,7.0,0.4,Medium,0.02,129,False
2023-03-12,LK-DAI-TKCD0,78,0,10,0,68,31,2,2023-03-05,2023-03-09,6,7,0.088,0.034,11.71,10.97,3.96,0.068,6.2,0.4,Medium,0.02,198,False
2023-03-12,LK-DAI-AIH0P,42,0,6,0,36,0,0,2023-03-04,2023-03-08,7,8,0.194,0.033,5.14,5.3,1.85,-0.03,6.8,0.4,Medium,0.02,237,False
2023-03-12,LK-DAI-064W3,80,26,13,0,93,26,3,2023-03-06,2023-03-12,15,6,0.161,0.033,12.86,13.33,3.1,-0.036,7.0,0.4,Medium,0.02,177,False
2023-03-12,LK-DAI-AI89Y,52,0,8,0,44,16,2,2023-03-05,2023-03-09,12,7,0.273,0.033,6.57,6.87,2.99,-0.043,6.4,0.4,Medium,0.02,207,False
2023-03-12,LK-DAI-QQB9L,79,0,12,0,67,0,0,2023-03-04,2023-03-10,11,8,0.164,0.073,9.57,9.87,2.26,-0.03,6.8,0.4,Medium,0.02,101,False
2023-03-12,LK-DAI-25A5P,100,38,15,0,123,38,2,2023-03-03,2023-03-12,9,9,0.073,0.035,13.43,14.87,3.96,-0.097,8.3,0.4,Low,0.02,250,False
2023-03-12,LK-DAI-F4ABU,135,48,22,0,161,48,3,2023-03-04,2023-03-12,17,8,0.106,0.041,17.86,18.5,5.48,-0.035,8.7,0.4,Low,0.02,185,False
2023-03-12,LK-DAI-Q95G3,63,0,5,0,58,0,0,2023-03-04,2023-03-10,22,8,0.379,0.075,4.43,4.7,1.59,-0.058,12.3,0.2,Low,0.02,99,False
2023-03-12,LK-DAI-PFDRW,160,0,24,0,136,0,0,2023-03-04,2023-03-09,19,8,0.14,0.03,20.43,23.17,10.14,-0.118,5.9,0.4,Medium,0.02,255,False
2023-03-12,LK-DAI-2NV01,58,12,9,0,61,12,3,2023-03-05,2023-03-12,1,7,0.016,0.045,8.29,8.6,2.3,-0.037,7.1,0.4,Medium,0.02,148,False
2023-03-12,LK-DAI-YLNFX,34,23,6,0,51,0,0,2023-03-03,2023-03-12,5,9,0.098,0.039,5.14,5.3,1.64,-0.03,9.6,0.4,Low,0.02,223,False
2023-03-12,LK-DAI-1OE5E,51,36,8,0,79,0,0,2023-03-03,2023-03-12,7,9,0.089,0.087,7.71,7.7,1.88,0.002,10.3,0.2,Low,0.02,94,False
2023-03-12,LK-DAI-DJNV0,70,24,9,0,85,0,0,2023-03-05,2023-03-12,13,7,0.153,0.032,8.43,9.07,3.45,-0.07,9.4,0.4,Low,0.02,215,False
2023-03-12,LK-DAI-YMX9D,61,30,10,0,81,30,3,2023-03-05,2023-03-12,21,7,0.259,0.062,9.0,9.1,3.4,-0.011,8.9,0.4,Low,0.02,106,False
2023-03-12,LK-DAI-7UJOD,42,42,6,0,78,0,0,2023-03-02,2023-03-12,36,10,0.462,0.054,4.71,6.27,2.35,-0.248,12.4,0.2,Low,0.02,176,False
2023-03-12,LK-DAI-5RJN2,43,0,6,1,36,33,3,2023-02-26,2023-03-05,3,14,0.083,0.053,3.86,3.93,1.73,-0.019,9.2,0.4,Low,0.02,248,False
2023-03-12,LK-DAI-J8Y6R,90,0,13,0,77,43,3,2023-03-05,2023-03-09,34,7,0.442,0.058,9.0,9.53,2.93,-0.056,8.1,0.4,Low,0.02,113,False
2023-03-12,LK-DAI-WR965,127,0,16,0,111,0,0,2023-03-05,2023-03-10,23,7,0.207,0.031,12.57,13.87,3.67,-0.093,8.0,0.4,Low,0.02,221,False
2023-03-12,LK-BAK-SLAYN,30,0,3,0,27,0,0,2023-02-17,2023-03-06,10,23,0.37,0.197,1.43,0.83,1.0,0.714,32.4,0.05,Low,0.02,94,False
2023-03-12,LK-BAK-KGEUI,24,16,7,0,33,0,0,2023-03-04,2023-03-12,1,8,0.03,0.058,3.71,3.73,2.99,-0.005,8.8,0.4,Low,0.02,129,False
2023-03-12,LK-BAK-OYC3R,14,0,8,0,6,0,0,2023-03-06,2023-03-06,6,6,1.0,0.05,5.0,4.03,3.5,0.24,1.5,0.9,Critical,0.02,113,False
2023-03-12,LK-BAK-1QCWQ,42,0,4,0,38,0,0,2023-02-09,2023-02-28,4,31,0.105,0.279,1.86,1.77,1.15,0.051,21.5,0.05,Low,0.02,80,False
2023-03-12,LK-BAK-V8OGA,68,0,3,0,65,0,0,2023-02-22,2023-03-09,29,18,0.446,0.419,2.29,2.43,1.65,-0.061,26.7,0.05,Low,0.02,25,False
2023-03-12,LK-BAK-D7OI0,48,0,2,0,46,0,0,2023-02-14,2023-03-03,17,26,0.37,0.155,1.43,1.6,0.84,-0.107,28.8,0.05,Low,0.02,142,False
2023-03-12,LK-BAK-Q05PX,31,0,9,1,21,12,2,2023-03-07,2023-03-11,9,5,0.429,0.047,4.71,5.8,4.89,-0.187,3.6,0.7,High,0.02,102,False
2023-03-12,LK-BAK-K12V2,35,0,4,0,31,0,0,2023-03-05,2023-03-11,11,7,0.355,0.056,2.14,3.3,2.37,-0.351,9.4,0.4,Low,0.02,119,False
2023-03-12,LK-BAK-YK03O,15,0,0,0,15,0,0,2023-03-08,2023-03-08,15,4,1.0,0.036,0.57,1.2,1.3,-0.524,12.5,0.2,Low,0.02,108,False
2023-03-12,LK-BAK-EPADA,36,0,6,0,30,0,0,2023-03-07,2023-03-09,10,5,0.333,0.075,4.86,6.0,3.35,-0.19,5.0,0.7,Medium,0.02,62,False
2023-03-12,LK-BAK-3E1I1,13,0,0,0,13,0,0,2023-02-28,2023-02-28,13,12,1.0,0.107,2.29,2.93,2.61,-0.221,4.4,0.7,High,0.02,100,False
2023-03-12,LK-BAK-KMBY9,43,0,0,0,43,0,0,2023-02-11,2023-03-05,9,29,0.209,0.725,1.14,1.53,1.45,-0.255,28.0,0.05,Low,0.35,11,False
2023-03-12,LK-BAK-W79WC,63,0,0,0,63,0,0,2023-03-03,2023-03-10,29,9,0.46,0.114,2.57,3.9,2.82,-0.341,16.2,0.05,Low,0.02,70,False
2023-03-12,LK-BAK-PKZGG,13,0,8,0,5,0,0,2023-02-26,2023-02-26,5,14,1.0,0.144,3.86,2.57,2.99,0.503,1.9,0.9,Critical,0.02,83,False
2023-03-12,LK-BAK-41IZX,41,0,4,0,37,0,0,2023-03-04,2023-03-10,9,8,0.243,0.138,3.86,3.8,2.18,0.015,9.7,0.4,Low,0.02,50,False
2023-03-12,LK-BAK-DGBXN,10,14,0,0,24,0,0,2023-03-10,2023-03-12,10,2,0.417,0.024,3.14,3.0,3.63,0.048,8.0,0.4,Low,0.02,81,False
2023-03-12,LK-BAK-2CWT0,48,0,3,0,45,0,0,2023-02-22,2023-03-05,16,18,0.356,0.194,1.71,2.07,1.67,-0.171,21.8,0.05,Low,0.02,75,False
2023-03-12,LK-BAK-ZPD2T,63,0,0,0,63,0,0,2023-02-25,2023-03-07,27,15,0.429,0.12,2.0,2.5,2.68,-0.2,25.2,0.05,Low,0.02,110,False
2023-03-12,LK-BAK-NT0MQ,26,0,6,1,19,0,0,2023-03-09,2023-03-11,7,3,0.368,0.036,4.0,4.47,2.6,-0.104,4.3,0.7,High,0.02,81,False
2023-03-12,LK-BAK-DQFJ6,10,0,0,0,10,0,0,2023-03-06,2023-03-06,10,6,1.0,0.039,2.57,3.13,2.69,-0.179,3.2,0.7,High,0.02,147,False
2023-03-12,LK-BAK-CC1M3,39,0,5,0,34,0,0,2023-03-05,2023-03-11,6,7,0.176,0.103,3.57,3.63,2.82,-0.017,9.4,0.4,Low,0.02,61,False
2023-03-12,LK-BAK-UDP2F,45,0,5,0,40,0,0,2023-03-06,2023-03-11,13,6,0.325,0.095,4.86,5.8,2.88,-0.163,6.9,0.4,Medium,0.02,57,False
2023-03-12,LK-BAK-SIJPY,45,0,0,0,45,0,0,2023-03-06,2023-03-10,22,6,0.489,0.056,2.71,4.1,2.91,-0.338,11.0,0.2,Low,0.02,102,False
2023-03-12,LK-BAK-YF0D0,20,0,0,0,20,0,0,2023-02-28,2023-03-07,2,12,0.1,0.072,2.29,3.8,3.64,-0.398,5.3,0.4,Medium,0.02,155,False
2023-03-12,LK-BAK-YN6SJ,23,0,6,0,17,12,3,2023-03-05,2023-03-08,5,7,0.294,0.057,2.43,3.27,2.1,-0.257,5.2,0.4,Medium,0.02,115,False
2023-03-12,LK-BAK-9DL5T,22,23,5,0,40,0,0,2023-03-06,2023-03-12,17,6,0.425,0.086,5.0,4.7,2.85,0.064,8.5,0.4,Low,0.02,64,False
2023-03-12,LK-BAK-3W563,25,0,0,0,25,0,0,2023-02-27,2023-03-01,6,13,0.24,0.148,1.14,3.1,3.31,-0.631,8.1,0.4,Low,0.02,75,False
2023-03-12,LK-BAK-EXUYH,16,0,2,1,13,0,0,2023-03-02,2023-03-02,13,10,1.0,0.167,2.0,1.6,0.99,0.25,8.1,0.4,Low,0.02,50,False
2023-03-12,LK-BAK-K03W0,14,0,3,0,11,0,0,2023-02-14,2023-02-14,11,26,1.0,0.292,1.71,1.4,1.62,0.224,7.9,0.4,Low,0.02,63,False
2023-03-12,LK-BAK-QXGNR,12,17,9,0,20,0,0,2023-03-08,2023-03-12,3,4,0.15,0.049,6.14,4.77,5.04,0.289,4.2,0.7,High,0.02,78,False
2023-03-12,LK-INS-P1V3Z,64,57,8,0,113,0,0,2023-03-01,2023-03-12,56,11,0.496,0.055,5.14,5.37,5.0,-0.042,21.1,0.05,Low,0.02,190,False
2023-03-12,LK-INS-GP51K,88,0,14,0,74,0,0,2023-03-01,2023-03-08,16,11,0.216,0.04,6.71,8.27,5.62,-0.188,9.0,0.4,Low,0.02,261,False
2023-03-12,LK-INS-665DL,75,0,3,0,72,0,0,2023-02-07,2023-02-26,24,33,0.333,0.067,2.14,2.27,1.67,-0.055,31.8,0.05,Low,0.02,460,False
2023-03-12,LK-INS-FF1BL,66,0,13,0,53,0,0,2023-03-07,2023-03-07,7,5,0.132,0.011,9.57,9.6,5.41,-0.003,5.5,0.4,Medium,0.02,430,False
2023-03-12,LK-INS-CVITW,77,0,8,0,69,0,0,2023-03-01,2023-03-08,24,11,0.348,0.023,5.86,8.03,5.35,-0.271,8.6,0.4,Low,0.02,477,False
2023-03-12,LK-INS-VYV2G,74,0,6,0,68,0,0,2023-02-25,2023-03-04,26,15,0.382,0.033,3.57,3.9,3.49,-0.084,17.4,0.05,Low,0.02,446,False
2023-03-12,LK-INS-SZWD0,77,0,0,0,77,0,0,2023-02-27,2023-03-07,17,13,0.221,0.036,5.57,7.3,4.42,-0.237,10.5,0.2,Low,0.02,348,False
2023-03-12,LK-INS-IKGEQ,71,0,3,0,68,0,0,2023-02-12,2023-03-08,26,28,0.382,0.055,1.86,1.83,1.0,0.013,37.1,0.05,Low,0.02,479,False
2023-03-12,LK-INS-ELOU8,91,0,0,0,91,0,0,2023-02-24,2023-03-09,38,16,0.418,0.035,4.14,4.2,4.08,-0.014,21.7,0.05,Low,0.02,438,False
2023-03-12,LK-INS-YTAUL,62,0,0,0,62,0,0,2023-01-30,2023-02-28,19,41,0.306,0.085,1.71,1.77,1.93,-0.03,35.1,0.05,Low,0.02,443,False
2023-03-12,LK-INS-Q8HKE,54,0,4,0,50,0,0,2023-02-15,2023-03-06,6,25,0.12,0.056,2.0,2.63,2.04,-0.241,19.0,0.05,Low,0.02,423,False
2023-03-12,LK-INS-9HBN5,89,0,10,0,79,0,0,2023-02-28,2023-03-07,19,12,0.241,0.035,6.71,7.83,5.15,-0.143,10.1,0.2,Low,0.02,327,False
2023-03-12,LK-INS-T1YJF,88,0,0,0,88,0,0,2023-02-27,2023-03-10,28,13,0.318,0.024,3.29,4.23,3.46,-0.224,20.8,0.05,Low,0.02,527,False
2023-03-12,LK-INS-BB6BN,79,0,8,0,71,0,0,2023-02-28,2023-03-07,13,12,0.183,0.022,5.57,6.53,3.84,-0.147,10.9,0.2,Low,0.02,533,False
2023-03-12,LK-INS-37QQY,87,0,4,0,83,0,0,2023-02-07,2023-02-28,30,33,0.361,0.095,1.57,2.23,2.78,-0.296,37.2,0.05,Low,0.02,316,False
2023-03-12,LK-INS-KMUSO,81,0,7,0,74,0,0,2023-02-16,2023-03-06,20,24,0.27,0.052,4.14,3.8,2.79,0.09,19.5,0.05,Low,0.02,436,False
2023-03-12,LK-INS-UMYGY,43,0,7,0,36,30,3,2023-03-02,2023-03-08,6,10,0.167,0.026,4.43,5.23,4.49,-0.154,6.9,0.4,Medium,0.02,377,False
2023-03-12,LK-INS-56WAF,65,0,4,0,61,0,0,2023-02-04,2023-02-26,18,36,0.295,0.108,2.29,2.0,2.38,0.143,30.5,0.05,Low,0.02,297,False
2023-03-12,LK-INS-WS44C,57,0,12,0,45,0,0,2023-03-07,2023-03-07,45,5,1.0,0.01,8.57,9.57,4.98,-0.104,4.7,0.7,High,0.02,495,False
2023-03-12,LK-INS-GN74F,76,0,0,0,76,0,0,2023-02-19,2023-03-08,25,21,0.329,0.054,1.86,2.67,2.66,-0.304,28.5,0.05,Low,0.02,371,False
2023-03-12,LK-INS-IPAR0,58,0,20,0,38,29,3,2023-03-06,2023-03-09,9,6,0.237,0.013,6.57,6.5,5.84,0.011,5.8,0.4,Medium,0.02,471,False
2023-03-12,LK-INS-SSVIW,53,0,4,0,49,0,0,2023-01-28,2023-02-12,4,43,0.082,0.102,2.0,1.73,2.24,0.154,28.3,0.05,Low,0.02,377,False
2023-03-12,LK-INS-ZVK2J,38,0,3,0,35,0,0,2023-02-28,2023-02-28,35,12,1.0,0.055,1.71,1.97,1.47,-0.128,17.8,0.05,Low,0.02,207,False
2023-03-12,LK-INS-V60XN,88,0,13,0,75,0,0,2023-02-28,2023-03-09,25,12,0.333,0.047,6.14,6.43,4.71,-0.045,11.7,0.2,Low,0.02,246,False
2023-03-12,LK-INS-0MX1E,92,0,6,0,86,0,0,2023-01-15,2023-02-17,29,56,0.337,0.178,2.29,1.6,1.76,0.429,53.8,0.05,Low,0.02,258,False
2023-03-12,LK-INS-8YB7W,55,0,3,0,52,0,0,2023-02-28,2023-03-11,16,12,0.308,0.04,3.57,3.9,2.21,-0.084,13.3,0.2,Low,0.02,291,False
2023-03-12,LK-INS-ACOSY,71,0,14,0,57,0,0,2023-03-01,2023-03-05,26,11,0.456,0.038,2.0,5.57,7.67,-0.641,10.2,0.2,Low,0.02,280,False
2023-03-12,LK-INS-2GDGK,73,0,5,0,68,0,0,2023-02-24,2023-03-11,28,16,0.412,0.046,2.57,2.77,1.56,-0.071,24.6,0.05,Low,0.02,334,False
2023-03-12,LK-INS-OXDTP,64,0,4,0,60,0,0,2023-03-06,2023-03-11,27,6,0.45,0.032,5.0,5.73,2.54,-0.128,10.5,0.2,Low,0.02,183,False
2023-03-12,LK-INS-6US7R,60,0,4,0,56,0,0,2023-02-27,2023-03-05,13,13,0.232,0.036,3.71,4.97,2.86,-0.252,11.3,0.2,Low,0.02,350,False
2023-03-12,LK-INS-4M41K,33,0,4,0,29,0,0,2023-02-15,2023-02-15,29,25,1.0,0.112,2.43,2.17,2.03,0.121,13.4,0.2,Low,0.02,198,False
2023-03-12,LK-INS-RCTLT,66,0,12,0,54,0,0,2023-03-09,2023-03-09,54,3,1.0,0.007,5.71,5.83,4.79,-0.02,9.3,0.4,Low,0.02,444,False
2023-03-12,LK-INS-RA6WI,81,0,7,0,74,0,0,2023-02-19,2023-03-07,19,21,0.257,0.09,2.43,3.87,4.49,-0.372,19.1,0.05,Low,0.02,213,False
2023-03-12,LK-INS-OEYTL,73,0,0,0,73,0,0,2023-02-19,2023-03-08,5,21,0.068,0.057,0.86,2.67,3.65,-0.679,27.4,0.05,Low,0.02,348,False
2023-03-12,LK-INS-NF5CA,23,26,0,0,49,0,0,2023-03-08,2023-03-12,23,4,0.469,0.015,2.86,3.53,3.21,-0.191,13.9,0.2,Low,0.02,265,False
2023-03-12,LK-SNK-PUG99,39,0,0,0,39,0,0,2023-01-13,2023-01-13,39,58,1.0,0.197,0.29,0.57,0.99,-0.496,68.8,0.05,Low,0.02,237,False
2023-03-12,LK-SNK-HJW6Q,77,0,0,0,77,0,0,2023-02-13,2023-03-11,35,27,0.455,0.116,2.0,1.7,2.27,0.176,45.3,0.05,Low,0.02,206,False
2023-03-12,LK-SNK-LD05N,38,0,0,0,38,0,0,2023-02-01,2023-03-02,10,39,0.263,0.178,0.86,1.7,2.05,-0.496,22.4,0.05,Low,0.02,180,False
2023-03-12,LK-SNK-EYCE4,44,0,0,0,44,0,0,2022-12-13,2023-01-31,18,89,0.409,0.341,0.29,0.33,0.54,-0.143,132.0,0.05,Low,0.02,172,False
2023-03-12,LK-SNK-4K00I,36,0,3,0,33,0,0,2023-01-08,2023-01-08,33,63,1.0,0.263,0.43,0.63,1.11,-0.323,52.1,0.05,Low,0.02,177,False
2023-03-12,LK-SNK-QIUA0,29,0,0,0,29,0,0,2023-01-20,2023-01-20,29,51,1.0,0.192,0.0,0.33,1.07,-1.0,87.0,0.05,Low,0.02,215,False
2023-03-12,LK-SNK-G5WZA,33,0,0,0,33,0,0,2022-10-31,2023-01-24,7,132,0.212,0.411,0.43,0.3,0.74,0.429,110.0,0.05,Low,0.02,189,False
2023-03-12,LK-SNK-5DNWN,57,0,0,0,57,0,0,2022-12-06,2023-02-06,11,96,0.193,0.267,0.86,0.77,1.26,0.118,74.3,0.05,Low,0.02,264,False
2023-03-12,LK-SNK-YJCMR,45,0,0,0,45,0,0,2022-11-03,2023-01-24,15,129,0.333,0.394,0.57,0.5,0.99,0.143,90.0,0.05,Low,0.02,198,False
2023-03-12,LK-SNK-FEFFH,41,0,0,0,41,0,0,2023-01-06,2023-03-09,17,65,0.415,0.387,0.29,0.37,0.87,-0.221,111.8,0.05,Low,0.02,103,False
2023-03-12,LK-SNK-X2RXT,28,0,0,0,28,0,0,2023-02-10,2023-02-10,28,30,1.0,0.155,0.29,0.77,1.05,-0.627,36.5,0.05,Low,0.02,163,False
2023-03-12,LK-SNK-TGGZ6,38,0,0,0,38,0,0,2022-09-16,2023-02-04,13,177,0.342,0.673,0.0,0.2,0.6,-1.0,190.0,0.05,Low,0.15,86,False
2023-03-12,LK-SNK-K7ORF,61,0,5,0,56,0,0,2023-01-18,2023-02-19,11,53,0.196,0.169,1.43,1.0,1.77,0.429,56.0,0.05,Low,0.02,260,False
2023-03-12,LK-SNK-ERBYE,49,0,0,0,49,0,0,2022-08-30,2023-01-28,1,194,0.02,0.764,0.0,1.07,1.91,-1.0,45.9,0.05,Low,0.35,60,False
2023-03-12,LK-SNK-89ORV,22,0,0,0,22,0,0,2022-12-04,2022-12-04,22,98,1.0,0.495,0.29,0.5,0.89,-0.429,44.0,0.05,Low,0.02,100,False
2023-03-12,LK-SNK-K38P6,95,0,4,0,91,0,0,2022-12-10,2023-02-28,43,92,0.473,0.252,0.71,0.9,1.6,-0.206,101.1,0.05,Low,0.02,273,False
2023-03-12,LK-SNK-UZ1EG,33,0,0,0,33,0,0,2023-01-11,2023-01-29,5,60,0.152,0.476,0.29,0.57,1.33,-0.496,58.2,0.05,Low,0.02,66,False
2023-03-12,LK-SNK-XKG6X,21,0,0,0,21,0,0,2023-01-20,2023-01-20,21,51,1.0,0.182,0.14,0.43,0.99,-0.67,48.5,0.05,Low,0.02,229,False
2023-03-12,LK-SNK-UFQYM,16,0,2,0,14,29,3,2023-02-15,2023-02-15,14,25,1.0,0.148,1.0,1.3,2.05,-0.231,10.8,0.2,Low,0.02,144,False
2023-03-12,LK-SNK-2JZNT,24,0,0,0,24,0,0,2023-02-17,2023-02-17,24,23,1.0,0.158,0.86,1.33,2.04,-0.357,18.0,0.05,Low,0.02,123,False
2023-03-12,LK-SNK-4ZZ2P,48,0,0,0,48,0,0,2022-12-07,2022-12-07,48,95,1.0,0.349,0.14,0.07,0.25,1.143,480.0,0.05,Low,0.02,177,False
2023-03-12,LK-SNK-EYYLH,34,0,1,0,33,0,0,2022-10-01,2022-12-19,8,162,0.242,0.645,0.43,0.2,0.4,1.143,165.0,0.05,Low,0.15,89,False
2023-03-12,LK-SNK-127H6,36,0,0,0,36,0,0,2022-09-02,2023-02-27,5,191,0.139,0.624,0.57,0.37,1.33,0.558,98.2,0.05,Low,0.15,115,False
2023-03-12,LK-SNK-GK6T9,48,0,8,0,40,0,0,2022-11-23,2023-02-20,10,109,0.25,0.502,1.57,0.5,1.65,2.143,80.0,0.05,Low,0.15,108,False
2023-03-12,LK-SNK-SRNKZ,42,0,0,0,42,0,0,2022-11-07,2023-01-15,5,125,0.119,0.706,0.0,0.3,0.86,-1.0,140.0,0.05,Low,0.35,52,False
2023-03-12,LK-SNK-NAYYO,54,0,0,0,54,0,0,2022-11-06,2023-01-13,11,126,0.204,0.612,0.43,0.7,2.38,-0.388,77.1,0.05,Low,0.15,80,False
2023-03-12,LK-SNK-1V127,75,0,0,0,75,0,0,2023-01-20,2023-03-04,31,51,0.413,0.206,0.0,0.9,1.96,-1.0,83.3,0.05,Low,0.02,196,False
2023-03-12,LK-SNK-AGVLK,25,0,3,0,22,0,0,2023-02-05,2023-02-05,22,35,1.0,0.169,1.0,1.07,0.96,-0.062,20.6,0.05,Low,0.02,172,False
